#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_146	48700	20	N	N	1	*	146,-157
contig_2353	48437	5	N	N	1	*	*,2353,*
contig_1625	47920	4	N	N	1	*	*,1625,*
contig_1864	47798	3	N	N	1	*	*,1864,*
contig_1629	47689	4	N	N	1	*	*,1629,*
contig_510	46477	19	N	N	1	*	510
contig_2236	46322	14	N	N	1	*	2236,*
contig_697	46248	9	N	N	1	*	*,697,*
contig_1030	46116	16	N	Y	1	*	1030
contig_2290	45872	4	N	N	1	*	*,2290,*
contig_1354	44700	6	N	N	1	*	*,1354,*
contig_1327	44485	5	N	N	1	*	*,1327,*
contig_2329	44475	5	N	N	1	*	*,2329,*
contig_2243	44432	4	N	N	1	*	*,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-202,-203,2243,*
contig_1083	44425	5	N	N	1	*	*,1083,*
contig_268	44341	3	N	N	1	*	*,268,*
contig_1958	44191	6	N	N	1	*	*,1958,*
contig_790	44072	4	N	N	1	*	*,790,*
contig_562	44051	20	N	Y	2	410	*,562,*
contig_1575	44020	5	N	N	1	*	*,1575,*
contig_1868	43957	5	N	N	1	*	*,1868,*
contig_700	43943	3	N	N	1	*	*,700,*
contig_1549	43349	3	N	Y	1	*	*,1549,*
contig_662	42628	18	N	Y	1	*	662
contig_2358	41484	6	N	N	1	*	*,2358,*
contig_561	41340	23	N	Y	2	410	*,561,*
contig_1262	41226	5	N	N	1	*	*,1262,*
contig_488	41092	7	N	N	1	*	*,488,*
contig_2364	40995	5	N	N	1	*	*,2364,*
contig_2337	40394	7	N	N	1	*	*,2337,*
contig_583	40307	11	N	N	1	*	*,583,*
contig_2247	39798	5	N	N	1	*	*,2247,*
contig_1478	39661	9	N	N	2	*	*,1478,*
contig_1229	39656	7	N	N	1	*	*,1229,*
contig_2268	39499	71	N	Y	5	*	2268
contig_1829	39467	6	N	N	1	*	*,1829,*
contig_1217	39002	5	N	N	1	*	*,1217,*
contig_1623	38765	7	N	N	1	*	*,1623,*
contig_471	38523	6	N	N	1	*	*,471,*
contig_180	38277	6	N	N	1	*	*,180,*
contig_599	38277	19	N	N	1	*	599
contig_922	38098	6	N	N	1	*	*,922,*
contig_2314	37679	5	N	N	1	*	*,2314,*
contig_1731	37552	5	N	N	1	*	*,1731,*
contig_1617	37172	5	N	N	1	*	*,1617,*
contig_2323	37041	5	Y	N	1	*	2323
contig_137	36974	15	N	N	2	*	2235,133,137,139
contig_1146	36836	4	N	N	1	*	*,1146,2366,2366,*
contig_2392	36798	6	N	N	1	*	*,2392,*
contig_587	36639	10	N	N	2	*	*,2346,587
contig_2373	36525	3	Y	Y	1	*	2373
contig_1395	36249	5	N	N	1	*	*,1395,*
contig_1987	36080	5	N	N	1	*	*,1987,*
contig_1220	35324	6	N	N	1	*	*,1220,*
contig_1347	35299	6	N	N	1	*	*,1347,*
contig_704	35259	6	N	N	1	*	*,704,*
contig_2387	35252	6	N	N	1	*	*,2387,*
contig_367	34661	4	N	N	1	*	*,367,*
contig_416	34659	7	N	N	1	*	588,416,2285,*
contig_605	34479	5	N	N	1	*	*,605,606,*
contig_1947	34461	4	N	N	1	*	*,1947,*
contig_564	34296	29	N	Y	2	412	*,564,*
contig_1458	34184	5	N	N	1	*	*,1458,*
contig_1817	34122	4	N	N	1	*	*,1817,*
contig_443	34050	8	N	N	1	*	*,443,*
contig_1611	33887	5	N	N	1	*	*,1611,*
contig_531	33558	3	N	N	1	*	*,531,*
contig_2401	33472	22	Y	N	1	*	2401
contig_81	33437	20	N	N	5	*	81,*
contig_2400	33357	5	N	N	1	*	*,2400,*
contig_1583	33034	7	N	N	1	*	*,1583,*
contig_1538	32791	3	N	N	1	*	*,1538,*
contig_190	32643	13	N	N	1	*	-192,-186,190,*
contig_526	32506	5	N	N	1	*	*,526,*
contig_1620	32346	7	N	N	1	*	*,1620,*
contig_1733	32339	8	N	N	1	*	*,1733,*
contig_1072	32241	18	N	Y	1	*	1072
contig_2134	32222	3	N	N	1	*	*,2134,*
contig_322	32028	9	N	N	1	*	322,*
contig_567	31887	10	N	Y	1	494	*,567,*
contig_1399	31827	3	N	N	1	*	*,1399,*
contig_170	31809	5	N	N	1	*	*,170,-294,-291,-289
contig_641	31559	3	N	N	1	*	*,641,*
contig_1591	31478	5	N	N	1	*	*,1591,*
contig_1370	31443	10	N	N	1	*	*,1370,*
contig_2328	31402	4	N	N	1	*	*,2328,*
contig_737	31369	4	N	N	1	*	*,737,*
contig_1409	31298	3	N	N	1	*	*,1409,*
contig_1427	31294	4	N	N	1	*	*,1427,*
contig_511	31004	10	N	N	1	*	*,511,-932,*
contig_1356	30783	5	N	N	1	*	*,1356,*
contig_2320	30505	4	N	N	1	*	*,2320,*
contig_2272	30355	47	Y	N	3	*	2272
contig_1353	30331	10	N	N	1	*	*,1353,*
contig_1993	30258	5	N	N	1	*	*,1993,*
contig_998	30228	3	N	N	1	*	*,998,*
contig_545	29896	3	N	N	1	*	545,*
contig_2277	29785	8	N	N	1	*	*,2277,*
contig_397	29760	15	Y	N	1	*	397
contig_1115	29728	6	N	N	1	*	*,1115,*
contig_1006	29639	7	N	N	1	*	*,1006,*
contig_2273	29453	6	N	N	1	*	*,2273,*
contig_1828	29416	4	N	N	1	*	*,1828,*
contig_828	29349	4	N	N	1	*	*,828,*
contig_453	29167	6	N	N	1	*	453,*
contig_127	29143	14	N	N	1	*	*,126,126,126,126,126,127
contig_2075	29087	3	N	N	1	*	*,2075,*
contig_2303	28997	4	N	N	1	*	*,2303,*
contig_1335	28905	5	N	N	1	*	*,1335,*
contig_1135	28683	4	N	N	1	*	*,1135,*
contig_1693	28680	6	N	N	1	*	*,1693,*
contig_726	28485	7	N	N	1	*	*,726,*
contig_509	28350	23	N	N	2	*	509
contig_288	28301	7	N	N	1	*	*,287,288,*
contig_1434	28190	4	N	N	1	*	*,1434,*
contig_1787	28043	5	N	N	1	*	*,1786,1787,*
contig_608	28014	4	N	N	1	*	*,608,*
contig_942	27768	8	N	N	1	*	-298,942,*
contig_2027	27723	4	N	N	1	*	*,2027,*
contig_1681	27707	3	N	N	1	*	*,1681,*
contig_1350	27704	6	N	N	1	*	*,1350,*
contig_2342	27614	5	N	N	1	*	*,2342,*
contig_134	27502	12	N	N	1	*	2235,134,138,139
contig_161	27403	18	N	N	3	*	152,161,1668,1668,1668,*
contig_1638	27249	3	N	N	1	*	*,1638,*
contig_1357	27243	5	N	N	1	*	*,1357,*
contig_779	27158	20	N	Y	6	*	*,779,*
contig_602	27151	16	N	N	1	*	*,602,*
contig_1133	27131	4	N	N	1	*	*,1133,*
contig_1698	27104	5	N	N	1	*	*,1698,*
contig_802	27036	6	N	N	1	*	*,802,*
contig_2200	26907	5	N	N	1	*	*,2200,*
contig_1111	26884	4	N	N	1	*	*,1111,*
contig_1441	26796	3	N	N	1	*	*,1441,*
contig_373	26682	3	N	N	1	*	*,373,*
contig_2274	26676	20	N	Y	1	412	*,2274,*
contig_534	26560	5	N	N	1	*	*,534,*
contig_1770	26516	3	N	N	1	*	*,1770,*
contig_122	26454	15	N	N	1	*	122,*
contig_125	26304	3	N	N	1	*	*,125,*
contig_1138	26276	4	N	N	1	*	*,1138,*
contig_1551	26135	3	N	N	1	*	*,1551,*
contig_492	25992	21	N	N	2	*	492,494
contig_2120	25909	4	N	N	1	*	*,2120,*
contig_289	25874	10	N	Y	1	*	289
contig_2142	25847	3	N	N	1	*	*,2142,*
contig_1387	25801	6	N	N	1	*	*,1387,*
contig_1140	25518	6	N	N	1	*	*,1140,*
contig_1831	25502	3	N	N	1	*	*,1831,*
contig_149	25424	12	N	N	2	*	149
contig_979	25294	3	N	N	1	*	*,979,*
contig_676	25280	29	N	N	2	*	676,877
contig_2324	25201	6	N	N	1	*	*,2324,*
contig_2253	25160	8	N	N	1	*	2253,*
contig_139	25041	20	N	Y	1	*	139
contig_821	24930	4	N	N	1	*	*,821,*
contig_1105	24889	8	N	N	2	*	*,1105,*
contig_2340	24883	3	N	Y	1	450	*,2340,*
contig_2327	24708	20	Y	N	1	*	2327
contig_316	24672	5	N	Y	1	*	316
contig_1710	24630	10	N	N	2	*	*,1710,*
contig_290	24603	14	N	N	2	*	290
contig_695	24582	5	N	N	1	*	*,695,*
contig_1451	24579	4	N	N	1	*	*,1451,*
contig_1406	24428	6	N	N	1	*	*,1406,*
contig_384	24353	17	N	N	1	*	383,383,384,2238
contig_1750	24344	5	N	N	1	*	*,1750,*
contig_1460	24341	3	N	N	1	*	*,1460,*
contig_2154	24330	3	N	N	1	*	*,2154,*
contig_1568	24193	4	N	N	1	*	*,1568,*
contig_1532	24184	4	N	N	1	*	*,1532,*
contig_2396	24173	7	Y	N	1	*	2396
contig_2283	24098	14	N	N	1	*	*,2283,*
contig_466	24064	4	N	N	1	*	*,466,*
contig_1782	24001	4	N	N	1	*	*,1782,*
contig_1792	23980	4	N	N	1	*	*,1792,*
contig_623	23658	21	N	Y	1	426	*,623,*
contig_1117	23550	5	N	N	1	*	*,1117,-479,*
contig_1023	23445	3	N	N	1	*	*,1023,*
contig_369	23418	5	N	N	1	*	*,369,*
contig_1597	23358	5	N	N	1	*	*,1597,*
contig_1855	23355	3	N	N	1	*	*,1855,*
contig_1144	23279	6	N	N	1	*	*,479,1144,*
contig_1550	23263	4	N	N	1	*	*,1550,*
contig_2286	23063	4	N	N	1	*	*,2286,*
contig_277	23063	13	N	Y	1	*	*,277
contig_1461	23055	7	N	N	1	*	*,1461,*
contig_2289	23035	3	N	N	1	*	*,2289,759,*
contig_2010	23010	7	N	N	1	*	*,2010,*
contig_2198	22941	5	N	N	1	*	*,2198,*
contig_1433	22907	3	N	N	1	*	*,1433,*
contig_563	22362	4	N	N	1	*	*,563,*
contig_1469	22255	4	N	N	1	*	*,1469,*
contig_1264	22211	3	N	N	1	*	*,1264,*
contig_1537	22091	5	N	N	1	*	*,1537,*
contig_874	22060	43	N	Y	3	442	*,874,*
contig_1722	21983	3	N	N	1	*	*,1722,*
contig_142	21973	3	N	N	1	*	*,142,*
contig_1960	21812	3	N	N	1	*	*,1960,*
contig_2309	21788	8	N	N	1	*	*,2309,*
contig_1201	21753	3	N	N	1	*	*,1201,*
contig_1854	21562	3	N	N	1	*	*,1854,*
contig_1791	21494	5	N	N	1	*	*,1791,*
contig_1349	21463	5	N	Y	1	*	1349
contig_1305	21422	4	N	N	1	*	*,1305,*
contig_1876	21353	3	N	N	1	*	*,1876,*
contig_1640	21324	6	N	N	1	*	*,1640,*
contig_327	21266	3	N	N	1	*	*,327,*
contig_2113	21125	3	N	N	1	*	*,2113,*
contig_1253	20965	3	N	N	1	*	*,1253,*
contig_2356	20906	5	N	N	1	*	*,2356,*
contig_366	20893	4	N	N	1	*	*,366,*
contig_293	20878	15	N	N	2	*	289,291,293,1030
contig_2193	20854	4	N	N	1	*	*,2193,*
contig_1848	20673	7	N	N	1	*	*,1848,*
contig_1155	20653	4	N	N	1	*	*,1155,*
contig_1134	20643	4	N	N	1	*	*,1134,*
contig_1595	20642	3	N	N	1	*	*,1595,*
contig_114	20639	3	N	N	1	*	*,114,*
contig_2050	20628	3	N	N	1	*	*,2050,*
contig_1898	20618	3	N	N	1	*	*,1898,*
contig_1807	20509	6	N	N	1	*	*,1807,*
contig_1726	20457	5	N	N	1	*	*,1726,*
contig_806	20362	3	N	N	1	*	*,806,*
contig_1462	20302	5	N	N	1	*	*,1462,*
contig_2156	20299	5	N	N	1	*	*,2156,*
contig_2106	20237	4	N	N	1	*	*,2106,*
contig_582	20137	7	N	N	1	*	*,582,*
contig_1589	20108	4	N	N	1	*	*,1589,*
contig_368	20097	3	N	N	1	*	*,368,*
contig_2167	20070	3	N	N	1	*	*,2167,*
contig_2007	20014	3	N	N	1	*	*,2007,*
contig_752	19995	19	N	Y	3	432	*,752,*
contig_644	19895	5	N	N	1	*	*,644,*
contig_1963	19834	3	N	N	1	*	*,1963,*
contig_1832	19784	3	N	N	1	*	*,1832,*
contig_415	19705	9	N	Y	1	*	415
contig_2179	19674	6	N	N	1	*	*,2179,*
contig_2199	19599	4	N	N	1	*	*,2199,*
contig_1555	19532	6	N	N	1	*	*,1555,*
contig_472	19459	7	N	N	1	*	*,472,*
contig_1882	19392	3	N	N	1	*	*,1882,*
contig_1730	19359	6	N	N	1	*	*,1730,*
contig_1911	19344	4	N	N	1	*	*,1911,*
contig_1691	19293	3	N	N	1	*	*,1691,*
contig_470	19151	8	N	N	1	*	*,470,*
contig_2233	19148	6	N	N	1	*	5,5,5,2233
contig_748	19142	3	N	N	1	*	*,748,*
contig_1492	19127	5	N	N	1	*	*,1492,*
contig_2226	18943	3	N	N	1	*	*,2226,*
contig_660	18928	5	N	N	1	*	*,660,*
contig_107	18910	4	N	N	1	*	*,107,*
contig_1122	18887	3	N	N	1	*	*,1122,*
contig_2348	18700	4	N	N	1	*	*,2348,*
contig_1085	18663	3	N	N	1	*	*,1085,*
contig_1426	18657	4	N	N	1	*	*,1426,*
contig_1402	18633	4	N	N	1	*	*,1402,*
contig_292	18615	6	N	N	1	*	289,292,-763,-762,-2276,588
contig_2372	18600	3	N	N	1	*	*,2372,*
contig_955	18558	16	N	N	3	*	*,-954,-954,-953,-952,-954,-953,-952,-954,-954,-953,-952,-954,-954,-953,-952,955,-2330,-1162,-2330,*
contig_1195	18553	5	N	N	1	*	*,1195,*
contig_276	18447	6	N	Y	1	*	276
contig_1338	18409	3	N	N	1	*	*,1338,*
contig_1862	18366	5	N	N	1	*	*,1862,*
contig_1535	18279	4	N	N	1	*	*,1535,*
contig_2285	18249	4	N	Y	1	*	2285,*
contig_1477	18219	4	N	N	1	*	*,1477,*
contig_1727	18200	4	N	N	1	*	*,1727,*
contig_1123	18154	3	N	N	1	*	*,1123,*
contig_720	18151	4	N	N	1	*	*,720,*
contig_1926	18099	5	N	N	1	*	*,1926,*
contig_1841	18025	3	N	N	1	*	*,1841,*
contig_2012	17978	4	N	N	1	*	*,2012,*
contig_601	17934	4	N	N	1	*	*,601,*
contig_542	17900	5	N	N	1	*	542,541
contig_1789	17861	3	N	N	1	*	*,1789,*
contig_465	17844	4	N	N	1	*	*,465,*
contig_305	17780	7	N	N	1	*	*,305,*
contig_2078	17659	3	N	N	1	*	*,2078,*
contig_2368	17641	14	N	N	1	*	1520,1525,1521,2368,1524,1523,1526
contig_1171	17623	3	N	N	1	*	*,1171,*
contig_1471	17608	4	N	N	1	*	*,1471,*
contig_1385	17589	3	N	N	1	*	*,1385,*
contig_1768	17554	8	N	N	1	*	*,1768,*
contig_2266	17542	8	N	N	2	*	*,2266,*
contig_2048	17521	4	N	N	1	*	*,2048,*
contig_727	17492	4	N	N	1	*	*,727,*
contig_1257	17324	4	N	N	1	*	*,1257,*
contig_340	17295	3	N	N	1	*	*,340,*
contig_796	17288	12	N	N	2	*	*,796,*
contig_1873	17268	3	N	N	1	*	*,1873,*
contig_2336	17246	4	N	N	1	*	*,2336,*
contig_2338	17215	3	N	N	1	*	*,2338,*
contig_1916	17192	4	N	N	1	*	*,1916,*
contig_1588	17159	6	N	N	1	*	*,1588,*
contig_1560	17136	3	N	N	1	*	*,1560,1561
contig_1573	17046	4	N	N	1	*	*,1573,*
contig_1553	17036	4	N	N	1	*	*,1553,*
contig_1514	17003	4	N	N	1	*	*,1514,*
contig_600	16988	9	N	N	2	*	*,600,*
contig_2137	16909	4	N	N	1	*	*,2137,*
contig_111	16859	5	Y	N	1	*	111
contig_1971	16840	6	N	N	1	*	*,1971,*
contig_653	16789	6	N	N	1	*	*,653,*
contig_864	16745	4	N	N	1	*	*,864,*
contig_1921	16713	5	N	N	1	*	*,1921,*
contig_2228	16682	3	N	N	1	*	*,2228,*
contig_2251	16617	7	N	N	1	*	*,2251,*
contig_1	16549	4	N	N	1	*	*,1,*
contig_38	16525	3	N	Y	1	*	38
contig_2263	16517	9	N	N	1	*	*,2263,*
contig_698	16508	5	N	N	1	*	*,698,*
contig_1504	16487	6	N	N	1	*	*,1504,*
contig_1913	16486	5	N	N	1	*	*,1913,*
contig_1662	16440	3	N	N	1	*	*,1662,*
contig_1048	16427	4	N	N	1	*	*,1048,*
contig_1694	16337	3	N	N	1	*	*,1694,*
contig_2370	16331	5	N	N	1	*	*,2370,*
contig_1994	16318	4	N	N	1	*	*,1994,*
contig_1110	16316	18	N	N	3	*	*,-2325,1110,-1072
contig_1260	16312	6	N	N	1	*	*,1260,*
contig_699	16297	3	N	N	1	*	*,699,*
contig_1818	16295	3	N	N	1	*	*,1818,*
contig_2114	16292	3	N	N	1	*	*,2114,*
contig_2162	16289	3	N	N	1	*	*,2162,*
contig_845	16260	7	N	N	1	*	*,845,*
contig_57	16243	13	N	Y	4	*	57
contig_1999	16217	3	N	N	1	*	*,1999,*
contig_2119	16194	3	N	N	1	*	*,2119,*
contig_171	16160	4	N	N	1	*	*,171,*
contig_1567	16104	7	N	N	1	*	*,1567,*
contig_753	16084	17	N	Y	1	432	*,753,*
contig_514	16079	20	N	Y	2	406	*,514,*
contig_1225	16058	7	N	N	1	*	*,1225,*
contig_1547	16016	9	N	N	1	*	*,1547,*
contig_482	16006	4	N	N	1	*	*,482,*
contig_1459	15985	7	N	N	1	*	*,1459,*
contig_152	15953	20	N	Y	1	*	152
contig_2160	15953	4	N	N	1	*	*,2160,*
contig_1628	15938	3	N	N	1	*	*,1628,*
contig_1880	15921	3	N	N	1	*	*,1880,*
contig_1443	15915	6	N	N	1	*	*,1443,*
contig_920	15867	3	N	N	1	*	*,920,*
contig_1719	15865	4	N	N	1	*	*,1719,*
contig_1614	15818	3	N	N	1	*	*,1614,*
contig_1361	15788	5	N	N	1	*	*,1361,*
contig_1641	15713	5	N	N	1	*	*,1641,*
contig_634	15713	4	N	N	1	*	*,634,*
contig_495	15679	19	N	N	2	*	-494,495
contig_1661	15675	3	N	N	1	*	*,1661,*
contig_552	15674	4	N	N	1	*	*,552,*
contig_2165	15666	3	N	N	1	*	*,2165,*
contig_502	15659	15	N	Y	2	404	502,*
contig_2149	15641	3	N	N	1	*	*,2149,*
contig_1090	15592	3	N	N	1	*	*,1090,*
contig_1700	15551	3	N	N	1	*	*,1700,*
contig_1747	15539	5	N	N	1	*	*,1747,*
contig_2206	15437	3	N	N	1	*	*,2206,*
contig_1381	15385	7	N	N	1	*	*,1381,*
contig_1875	15373	3	N	N	1	*	*,1875,*
contig_1952	15366	3	N	N	1	*	*,1952,*
contig_638	15343	3	N	N	1	*	*,638,*
contig_1878	15319	3	N	N	1	*	*,1878,*
contig_1094	15267	4	N	N	1	*	*,1094,*
contig_1678	15238	3	N	N	1	*	*,1678,*
contig_1577	15235	3	N	N	1	*	*,1577,*
contig_1208	15232	6	N	N	1	*	*,1208,*
contig_1564	15214	3	N	N	1	*	*,1564,*
contig_1043	15212	3	N	N	1	*	*,1043,*
contig_160	15189	4	N	N	1	*	152,160,316
contig_1190	15175	3	N	N	1	*	*,1190,*
contig_183	15173	4	N	N	1	*	*,183,*
contig_258	15167	21	Y	N	2	*	258
contig_655	15154	4	N	N	1	*	*,655,*
contig_157	15139	24	N	Y	2	*	157
contig_1184	15134	4	N	N	1	*	*,1184,*
contig_136	15126	7	N	N	1	*	133,136,138,139
contig_2146	15102	7	N	N	1	*	*,2146,*
contig_1223	15093	3	N	N	1	*	*,1223,*
contig_615	15052	3	N	N	1	*	*,615,*
contig_568	15006	24	N	Y	1	*	568,*
contig_321	14994	4	N	N	1	*	*,321,*
contig_1141	14991	3	N	N	1	*	*,1141,*
contig_1143	14979	6	N	N	1	*	*,1143,*
contig_2223	14953	3	N	N	1	*	*,2223,*
contig_494	14924	20	N	Y	1	*	494
contig_850	14887	4	N	N	1	*	*,850,*
contig_159	14882	19	N	N	2	*	152,159,-157
contig_1708	14870	3	N	N	1	*	*,1708,*
contig_803	14849	3	N	N	1	*	*,803,*
contig_1562	14837	3	N	N	1	*	*,1562,*
contig_1874	14788	4	N	N	1	*	*,1874,*
contig_914	14776	5	N	N	1	*	*,914,*
contig_1793	14764	4	N	N	1	*	*,1793,*
contig_633	14720	4	N	N	1	*	*,633,*
contig_1655	14695	3	N	N	1	*	*,1655,*
contig_513	14658	26	N	Y	2	406	*,513,*
contig_1170	14639	4	N	N	1	*	*,1170,*
contig_528	14627	4	N	N	1	*	*,528,*
contig_1391	14606	4	N	N	1	*	*,1391,*
contig_1294	14579	4	N	N	1	*	*,1294,*
contig_765	14537	3	N	N	1	*	*,765,*
contig_1075	14528	5	N	N	1	*	*,1075,*
contig_1949	14503	6	N	N	1	*	*,1949,*
contig_497	14455	22	N	Y	2	402	*,497,*
contig_1304	14425	3	N	N	1	*	*,1304,*
contig_1858	14425	3	N	N	1	*	*,1858,*
contig_1344	14413	3	N	N	1	*	1344,-496,*
contig_1002	14411	4	N	N	1	*	*,1002,*
