#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_53	1496	34	N	Y	3	*	53
contig_361	1495	9	N	Y	1	*	361
contig_442	1493	20	Y	Y	2	*	442
contig_454	1490	21	N	N	5	*	*,454,*
contig_459	1465	111	N	Y	3	*	459
contig_120	1451	30	N	Y	10	*	120
contig_429	1446	20	N	Y	1	*	429
contig_334	1433	87	N	Y	2	*	334
contig_399	1419	21	N	Y	1	*	399
contig_373	1401	9	N	N	1	*	*,373,*
contig_111	1379	20	N	N	5	*	*,111,*
contig_531	1347	13	N	Y	6	*	*,531
contig_182	1337	20	N	Y	1	*	182
contig_455	1326	20	Y	Y	1	*	455
contig_441	1313	14	N	N	2	*	*,441,*
contig_330	1305	129	N	Y	4	*	330
contig_252	1291	8	N	N	2	*	*,252,*
contig_425	1270	20	N	Y	1	*	425
contig_411	1267	25	N	Y	1	*	411
contig_72	1259	45	N	Y	4	*	72
contig_90	1255	21	N	Y	1	*	90
contig_23	1250	158	N	N	31	*	*,23,*
contig_450	1245	20	N	Y	2	*	450
contig_151	1243	3	N	Y	1	*	151
contig_79	1242	28	N	Y	14	*	79
contig_438	1235	20	Y	Y	1	*	438
contig_316	1226	20	N	N	5	*	*,316,*
contig_146	1206	21	N	Y	1	44	146
contig_45	1206	21	N	Y	3	*	45
contig_63	1190	20	N	Y	10	*	63
contig_51	1171	21	N	Y	2	*	51
contig_314	1164	20	N	Y	10	*	314
contig_55	1154	31	N	Y	10	*	55
contig_379	1148	5	N	Y	2	*	*,379
contig_25	1147	78	N	N	7	*	*,25,*
contig_95	1143	20	N	Y	6	*	95
contig_372	1142	21	N	Y	1	32	*,372,*
contig_96	1141	20	N	Y	10	*	96
contig_50	1137	20	N	Y	2	*	50
contig_382	1130	9	N	Y	1	82	*,382,*
contig_42	1130	20	N	Y	1	*	42
contig_307	1124	20	Y	Y	1	*	307
contig_41	1115	20	N	Y	2	*	41
contig_424	1115	20	N	Y	1	*	424
contig_468	1112	7	N	Y	3	*	468
contig_272	1106	14	Y	Y	2	*	272
contig_81	1105	20	N	Y	10	*	81
contig_326	1091	21	N	Y	1	*	326
contig_419	1082	20	N	Y	1	*	419
contig_331	1079	107	N	Y	4	*	331
contig_360	1072	39	N	Y	19	*	360
contig_118	1048	27	N	Y	3	*	118
contig_82	1046	20	N	Y	1	*	82
contig_400	1044	44	N	Y	1	*	400
contig_43	1043	20	N	Y	1	*	43
contig_267	1037	7	N	Y	1	72	267
contig_426	1031	20	N	Y	1	*	426
contig_86	1020	20	N	Y	3	*	86
contig_346	1016	5	N	N	1	*	*,346,*
contig_26	1011	69	N	Y	2	36	26
contig_329	1007	23	N	Y	7	*	329
contig_385	1005	141	Y	Y	4	*	385
contig_67	999	20	N	Y	1	*	67
contig_31	988	58	N	Y	2	*	31
contig_417	965	44	Y	Y	1	*	417
contig_283	957	79	N	Y	1	*	283
contig_421	954	20	N	Y	1	*	421
contig_69	954	22	N	Y	11	*	69
contig_430	941	20	N	Y	1	*	430
contig_335	940	36	N	Y	1	*	335
contig_219	922	10	N	N	2	*	*,219,*
contig_486	919	15	N	Y	1	*	486
contig_60	913	88	N	Y	3	*	60
contig_92	892	33	N	Y	16	*	92
contig_121	887	22	N	Y	2	*	121
contig_378	887	19	N	Y	6	*	*,378
contig_431	883	20	N	Y	1	*	431
contig_183	879	10	N	Y	1	*	183
contig_101	875	20	N	Y	1	*	101
contig_393	867	20	N	Y	1	40	393
contig_125	866	21	N	Y	1	*	125
contig_46	865	20	N	Y	1	*	46
contig_420	860	20	N	Y	10	*	420
contig_44	854	20	N	Y	2	*	44
contig_460	851	20	N	Y	1	*	460
contig_115	842	49	N	Y	1	*	115
contig_103	836	20	N	Y	1	*	103
contig_286	834	20	N	Y	1	*	286
contig_461	832	20	N	Y	1	*	461
contig_32	831	21	N	Y	1	36	32
contig_99	825	20	N	Y	2	*	99
contig_405	824	20	N	Y	1	*	405
contig_29	818	62	N	Y	2	*	29
contig_93	814	167	N	Y	83	*	93
contig_309	806	20	N	Y	1	*	309
contig_285	804	44	N	Y	1	*	285
contig_397	800	20	N	Y	1	*	397
contig_413	798	62	N	Y	1	*	413
contig_194	788	3	N	Y	1	44	194
contig_404	787	20	N	Y	2	*	404
contig_89	777	18	N	Y	3	*	89
contig_59	774	20	N	Y	1	*	59
contig_368	773	26	N	Y	1	*	368
contig_105	764	14	N	Y	1	*	105
contig_349	763	25	N	Y	5	*	349
contig_66	762	21	N	Y	1	*	66
contig_110	746	24	N	Y	1	*	110
contig_52	746	20	N	Y	1	*	52
contig_282	741	47	N	Y	1	*	282
contig_74	740	89	N	Y	2	*	74
contig_142	728	20	N	Y	1	44	142
contig_392	716	20	N	Y	1	40	392
contig_87	714	20	N	Y	1	*	87
contig_27	713	25	N	Y	1	*	27
contig_28	713	43	N	Y	1	*	28
contig_369	712	47	N	Y	1	*	369
contig_88	708	20	N	Y	5	*	88
contig_347	703	20	N	Y	1	*	347
contig_8	698	34	N	Y	1	*	8
contig_104	693	19	N	Y	1	*	104
contig_487	685	11	N	Y	1	*	487
contig_58	678	20	N	Y	4	*	58
contig_328	677	19	N	Y	2	*	328
contig_351	673	44	Y	Y	1	*	351
contig_128	672	15	N	Y	1	*	128
contig_193	670	4	N	Y	1	*	193
contig_452	669	20	N	Y	1	*	452
contig_332	668	175	Y	Y	5	*	332
contig_451	660	20	N	Y	1	*	451
contig_65	656	17	N	Y	8	*	65
contig_57	652	20	N	Y	2	*	57
contig_49	647	20	N	Y	2	*	49
contig_311	644	28	N	Y	1	*	311
contig_116	642	20	N	Y	1	*	116
contig_174	641	20	N	Y	1	*	174
contig_54	636	20	N	Y	4	*	54
contig_150	627	20	N	Y	1	44	150
contig_401	621	23	N	Y	1	*	401
contig_336	619	20	N	Y	1	*	336
contig_359	618	69	N	Y	2	*	359
contig_402	609	22	N	Y	1	*	402
contig_427	608	20	N	Y	1	*	427
contig_464	608	9	Y	Y	1	18	464
contig_40	602	20	N	Y	1	*	40
contig_119	598	20	N	Y	10	*	119
contig_414	598	20	N	Y	1	*	414
contig_485	597	12	N	Y	3	*	485
contig_91	581	20	N	Y	1	*	91
contig_78	580	20	N	Y	1	*	78
contig_350	579	20	N	Y	1	*	350
contig_396	577	20	N	Y	1	*	396
contig_61	577	20	N	Y	3	*	61
contig_109	574	20	N	Y	2	*	109
contig_383	574	3	N	Y	1	82	*,383,*
contig_131	572	20	N	Y	1	*	131
contig_124	569	20	N	Y	3	*	124
contig_348	569	20	N	Y	1	*	348
contig_100	565	20	N	Y	1	*	100
contig_76	565	20	N	Y	1	*	76
contig_30	563	36	N	Y	1	*	30
contig_85	557	20	N	Y	2	*	85
contig_38	555	20	N	Y	1	*	38
contig_370	552	20	N	Y	1	*	370
contig_62	550	20	N	Y	1	*	62
contig_64	550	21	N	Y	2	*	64
contig_83	549	20	N	Y	3	*	83
contig_415	547	20	N	Y	1	*	415
contig_80	542	20	N	Y	1	*	80
contig_77	541	20	N	Y	1	*	77
contig_107	538	20	N	Y	1	*	107
contig_139	538	18	N	Y	4	*	139
contig_108	534	20	N	Y	4	*	108
contig_354	534	12	N	Y	6	86	*,354,*
contig_418	534	20	N	Y	1	*	418
contig_312	533	20	N	Y	1	*	312
contig_313	530	20	N	Y	1	*	313
contig_97	529	20	N	Y	1	*	97
contig_395	528	20	N	Y	1	*	395
contig_284	527	20	N	Y	1	*	284
contig_136	524	20	N	Y	5	*	136
contig_68	524	20	N	Y	5	*	68
contig_98	524	20	N	Y	4	*	98
contig_39	523	136	N	Y	4	*	39
contig_70	518	20	N	Y	5	*	70
contig_13	514	9	N	Y	4	*	13
contig_106	511	20	N	Y	1	*	106
contig_242	510	20	N	Y	1	*	242
contig_243	508	21	N	Y	1	*	243
contig_410	505	20	N	Y	4	*	410
contig_56	484	20	N	Y	1	*	56
contig_71	222	22	N	Y	1	*	71
contig_254	139	7	Y	Y	1	74	254
contig_255	119	10	Y	Y	1	38	255
contig_152	102	8	N	Y	1	*	152
contig_117	93	31	N	Y	1	*	117
contig_428	65	4	N	Y	1	*	428
contig_73	46	11	N	Y	5	*	73
contig_310	45	20	N	Y	1	*	310
contig_257	32	8	N	Y	1	78	*,257,*
contig_148	24	19	N	Y	1	58	148
contig_11	22	20	N	Y	1	*	11
