#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_154	6246	3	N	N	1	*	*,154,*
contig_240	6238	3	N	N	1	*	*,240,*
contig_160	6214	4	N	N	1	*	*,160,*
contig_63	6199	4	N	N	1	*	*,63,*
contig_425	6191	6	Y	N	1	*	425
contig_399	6181	6	Y	N	1	*	399
contig_433	6126	20	Y	N	1	*	433
contig_80	6124	3	N	N	1	*	*,80,*
contig_412	6121	13	Y	N	1	*	412
contig_334	6108	3	N	N	1	*	*,334,*
contig_110	6105	3	N	N	1	*	*,110,*
contig_421	6014	6	Y	N	1	*	421
contig_314	5987	5	N	N	1	*	*,314,*
contig_373	5987	5	N	N	1	*	*,373,*
contig_346	5981	4	N	N	1	*	*,346,*
contig_396	5978	7	Y	N	1	*	396
contig_72	5961	20	N	N	5	*	*,72,*
contig_103	5936	4	N	N	1	*	*,103,*
contig_362	5883	3	N	N	1	*	*,362,*
contig_112	5879	16	N	N	4	*	*,112,*
contig_361	5854	3	N	N	1	*	*,361,*
contig_426	5836	6	Y	N	1	*	426
contig_354	5764	3	N	N	1	*	*,354,*
contig_168	5724	3	N	N	1	*	*,168,*
contig_254	5694	3	N	N	1	*	*,254,*
contig_311	5654	3	N	N	1	*	*,311,*
contig_274	5565	33	N	Y	16	*	274
contig_414	5516	7	Y	N	1	*	414
contig_306	5515	3	N	N	1	*	*,306,*
contig_313	5514	3	N	N	1	*	*,313,*
contig_379	5464	3	N	N	1	*	*,379,*
contig_170	5462	3	N	N	1	*	*,170,*
contig_357	5454	3	N	N	1	*	*,357,*
contig_138	5449	3	N	N	1	*	*,138,*
contig_105	5395	23	N	N	2	*	*,105,*
contig_437	5370	23	Y	N	2	*	437
contig_25	5364	10	N	N	2	*	*,25,*
contig_158	5304	3	N	N	1	*	*,158,*
contig_332	5284	4	N	N	1	*	*,332,*
contig_384	5229	5	N	N	1	*	*,384,*
contig_124	5224	8	Y	Y	1	*	124
contig_288	5180	3	N	N	1	*	*,288,*
contig_341	5159	20	N	N	5	*	*,341,*
contig_217	5142	25	N	N	6	*	*,217,*
contig_356	5135	6	N	N	1	*	*,356,*
contig_287	5112	3	N	N	1	*	*,287,*
contig_212	5105	3	N	N	1	*	*,212,*
contig_246	5085	4	N	N	1	*	*,246,*
contig_400	5044	9	Y	Y	1	*	400
contig_345	5024	3	N	N	1	*	*,345,*
contig_393	5013	21	Y	Y	4	*	393
contig_54	4984	68	N	N	13	*	*,54,*
contig_241	4955	3	N	N	1	*	*,241,*
contig_31	4919	3	N	N	1	*	*,31,*
contig_303	4897	19	Y	Y	4	*	303
contig_329	4877	3	N	N	1	*	*,329,*
contig_327	4876	6	N	N	1	*	*,327,*
contig_312	4826	22	N	N	5	*	*,312,*
contig_416	4742	42	Y	Y	3	*	416
contig_256	4703	3	N	N	1	*	*,256,*
contig_164	4696	4	N	N	1	*	*,164,*
contig_389	4653	20	N	Y	6	4	389,*
contig_234	4630	3	N	N	1	*	*,234,*
contig_330	4627	4	N	N	1	*	*,330,*
contig_244	4620	3	N	N	1	*	*,244,*
contig_133	4619	12	N	N	1	*	*,133,*
contig_178	4618	3	N	N	1	*	*,178,*
contig_424	4585	20	Y	Y	2	*	424
contig_427	4585	22	Y	Y	1	*	427
contig_102	4580	4	N	N	1	*	*,102,*
contig_323	4580	3	N	N	1	*	*,323,*
contig_342	4563	3	N	N	1	*	*,342,*
contig_247	4560	3	N	N	1	*	*,247,*
contig_104	4540	7	N	N	1	*	*,104,*
contig_370	4532	3	N	N	1	*	*,370,*
contig_235	4502	3	N	N	1	*	*,235,*
contig_15	4491	5	N	N	1	*	*,15,*
contig_57	4425	20	N	N	5	*	*,57,*
contig_167	4423	3	N	N	1	*	*,167,*
contig_401	4408	25	Y	Y	2	*	401
contig_299	4384	3	N	N	1	*	*,299,*
contig_428	4352	4	Y	Y	1	*	428
contig_307	4318	3	N	N	1	*	*,307,*
contig_371	4280	10	Y	Y	1	*	371
contig_137	4237	21	Y	Y	21	*	137
contig_68	4214	23	N	N	5	*	*,68,*
contig_20	4208	19	N	Y	6	*	20
contig_13	4178	3	N	N	1	*	*,13,*
contig_353	4124	3	N	N	1	*	*,353,*
contig_293	4111	3	N	N	1	*	*,293,*
contig_10	4058	20	N	Y	4	*	10
contig_99	4053	3	N	N	1	*	*,99,*
contig_152	4026	3	N	N	1	*	*,152,*
contig_364	4011	5	N	N	1	*	*,364,*
contig_431	4008	9	Y	Y	1	*	431
contig_300	3969	3	N	N	1	*	*,300,*
contig_301	3934	3	N	N	1	*	*,301,*
contig_422	3932	9	Y	Y	1	*	422
contig_322	3918	6	N	N	1	*	*,322,*
contig_298	3810	3	N	N	1	*	*,298,*
contig_257	3786	9	N	N	2	*	*,257,*
contig_22	3765	4	N	N	1	*	*,22,*
contig_165	3761	3	N	N	1	*	*,165,*
contig_233	3753	20	N	N	5	*	*,233,*
contig_295	3730	3	N	N	1	*	*,295,*
contig_53	3698	20	N	Y	10	4	53
contig_410	3685	20	Y	Y	2	*	410
contig_181	3678	20	N	Y	1	*	181
contig_230	3655	3	N	N	1	*	*,230,*
contig_268	3592	21	N	Y	10	*	268
contig_127	3555	4	N	N	1	*	*,127,*
contig_405	3545	19	Y	Y	1	*	405
contig_310	3518	24	N	N	6	*	*,310,*
contig_420	3496	36	Y	Y	4	*	420
contig_163	3483	5	N	N	1	*	*,163,*
contig_347	3403	4	N	N	1	*	*,347,*
contig_91	3403	6	Y	Y	1	*	91
contig_26	3397	20	N	N	5	*	*,26,*
contig_304	3392	26	Y	Y	4	*	304
contig_406	3378	26	Y	Y	1	*	406
contig_372	3340	3	N	N	1	*	*,372,*
contig_173	3339	4	N	N	1	*	*,173,*
contig_368	3280	7	N	N	1	*	*,368,*
contig_117	3236	8	N	N	2	*	*,117,*
contig_185	3233	20	N	N	4	*	*,185,*
contig_402	3208	57	Y	Y	11	*	402
contig_106	3205	21	N	Y	1	*	106
contig_325	3192	3	N	N	1	*	*,325,*
contig_182	3185	20	N	Y	2	*	182
contig_114	3182	3	N	N	1	*	*,114,*
contig_366	3163	3	N	N	1	*	*,366,*
contig_324	3137	20	Y	Y	2	*	324
contig_419	3124	16	Y	Y	2	*	419
contig_408	3098	20	N	Y	2	*	408
contig_291	3096	3	N	N	1	*	*,291,*
contig_184	3091	3	N	N	1	*	*,184,*
contig_51	2997	21	N	Y	10	4	51
contig_79	2996	3	N	N	1	*	*,79,*
contig_409	2991	21	Y	Y	21	*	409
contig_418	2972	20	Y	Y	1	*	418
contig_302	2959	12	Y	Y	1	*	302
contig_16	2931	13	N	Y	4	*	16
contig_71	2911	3	N	N	1	*	*,71,*
contig_118	2807	14	N	N	3	*	*,118,*
contig_340	2797	4	Y	Y	1	*	340
contig_343	2724	3	N	N	1	*	*,343,*
contig_135	2716	17	N	N	2	*	*,135,*
contig_179	2640	3	N	N	1	*	*,179,*
contig_245	2597	19	N	N	1	*	*,245,*
contig_430	2588	14	Y	Y	1	*	430
contig_176	2579	12	N	N	2	*	*,176,*
contig_12	2487	25	N	N	5	*	*,12,*
contig_232	2434	19	N	N	3	*	*,232,*
contig_273	2420	20	N	Y	4	*	273
contig_70	2395	3	N	N	1	*	*,70,*
contig_317	2388	3	Y	Y	1	*	317
contig_258	2371	3	N	N	1	*	*,258,*
contig_153	2355	7	N	N	1	*	*,153,*
contig_74	2330	3	N	N	1	*	*,74,*
contig_174	2312	20	N	N	5	*	*,174,*
contig_24	2295	3	N	N	1	*	*,24,*
contig_180	2239	3	N	N	1	*	*,180,*
contig_292	2225	20	N	N	5	*	*,292,*
contig_390	2196	20	Y	Y	1	*	390
contig_97	2106	20	N	N	5	*	*,97,*
contig_278	2080	5	Y	Y	1	*	278
contig_95	1961	20	N	Y	10	*	95
contig_309	1796	20	N	Y	5	*	309
contig_271	1685	21	N	Y	1	*	271
contig_119	1614	20	N	Y	1	*	119
contig_38	1600	20	N	Y	10	4	38
contig_40	1518	20	N	Y	1	4	40
contig_96	1410	20	N	Y	3	*	96
contig_48	1409	20	N	Y	6	4	48
contig_142	1364	20	N	Y	1	*	142
contig_126	1241	3	N	N	1	*	*,126,*
contig_144	1241	20	N	Y	10	*	144
contig_199	1218	20	N	Y	1	*	199
contig_8	1191	20	N	Y	1	*	8
contig_207	1160	20	N	Y	2	*	207
contig_381	1159	20	N	Y	1	*	381
contig_121	1143	34	Y	Y	3	*	121
contig_145	1141	20	N	Y	6	*	145
contig_147	1122	17	N	Y	1	*	147
contig_208	1082	20	N	Y	10	*	208
contig_267	1063	20	N	Y	1	*	267
contig_59	1060	20	N	Y	1	*	59
contig_191	1053	20	N	Y	1	*	191
contig_45	1024	16	N	Y	5	4	45
contig_39	1003	20	N	Y	1	4	39
contig_194	995	26	N	Y	2	*	194
contig_204	990	20	N	Y	1	*	204
contig_132	961	20	N	Y	1	*	132
contig_269	956	20	N	Y	1	*	269
contig_243	949	15	N	Y	1	*	243
contig_270	929	19	N	Y	1	*	270
contig_150	924	19	N	Y	1	*	150
contig_198	918	20	N	Y	1	*	198
contig_264	909	10	N	Y	1	*	264
contig_195	897	20	N	Y	1	*	195
contig_92	896	20	N	Y	1	*	92
contig_60	884	21	N	Y	5	*	60
contig_120	881	9	N	Y	1	*	120
contig_203	875	20	N	Y	1	*	203
contig_61	817	20	N	Y	6	*	61
contig_58	790	16	N	Y	1	*	58
contig_94	773	14	N	Y	1	*	94
contig_143	747	20	N	Y	1	*	143
contig_34	723	20	N	Y	1	*	*,34,*
contig_197	715	20	N	Y	1	*	197
contig_272	713	20	N	Y	1	*	272
contig_7	701	21	N	Y	4	*	7
contig_62	697	20	N	Y	1	*	62
contig_36	695	20	N	Y	1	4	36
contig_225	692	20	N	Y	1	*	225
contig_242	687	8	N	Y	1	*	242
contig_6	676	77	N	Y	6	*	6
contig_52	673	3	N	Y	1	4	52
contig_175	670	20	Y	Y	1	*	175
contig_382	670	20	N	Y	1	*	382
contig_50	669	7	N	Y	1	4	50
contig_35	664	10	N	Y	1	4	35
contig_46	664	18	N	Y	3	4	46
contig_77	655	20	Y	Y	1	*	77
contig_41	624	18	N	Y	1	4	41
contig_262	621	10	N	Y	1	*	262
contig_130	618	20	N	Y	1	*	130
contig_75	618	27	Y	Y	2	*	75
contig_193	615	20	N	Y	1	*	193
contig_200	609	14	N	Y	1	*	200
contig_308	607	20	N	Y	1	*	308
contig_33	605	20	N	Y	1	*	*,33,*
contig_201	603	6	N	Y	1	*	201
contig_196	599	20	N	Y	1	*	196
contig_107	597	9	N	Y	1	*	107
contig_202	597	20	N	Y	1	*	202
contig_5	595	47	N	Y	4	*	5
contig_228	587	20	N	Y	6	*	228
contig_42	585	6	N	Y	1	4	42
contig_47	584	7	N	Y	1	4	47
contig_66	579	20	N	Y	1	*	66
contig_131	571	20	N	Y	1	*	131
contig_149	564	20	N	Y	1	*	149
contig_148	560	20	N	Y	1	*	148
contig_4	551	34	N	Y	3	*	4
contig_93	545	19	N	Y	1	*	93
contig_2	542	19	N	Y	1	*	2
contig_206	538	19	N	Y	1	*	206
contig_37	536	20	N	Y	1	4	37
contig_43	535	5	N	Y	1	4	43
contig_192	520	20	N	Y	1	*	192
contig_252	516	4	N	Y	1	*	252
contig_266	515	19	N	Y	1	*	266
contig_67	514	20	N	Y	1	*	67
contig_65	513	43	N	Y	3	*	65
contig_113	508	19	N	Y	1	*	*,113,*
contig_265	508	19	N	Y	1	*	265
contig_146	45	5	N	Y	1	*	146
