#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_419	23052	4	N	N	1	*	*,419,*
contig_307	22337	5	N	N	1	*	*,307,*
contig_712	22041	5	N	N	1	*	*,712,*
contig_277	22036	9	N	Y	1	*	*,277
contig_778	22004	3	N	N	1	*	*,778,*
contig_581	21894	3	N	N	1	*	*,581,*
contig_557	21675	5	N	N	1	*	*,557,*
contig_148	21554	3	N	N	1	*	*,148,*
contig_160	21427	4	N	N	1	*	*,160,*
contig_408	21322	12	N	N	1	*	281,408
contig_359	21145	7	N	N	1	*	*,359,*
contig_450	21081	4	N	N	1	*	*,450,*
contig_158	21063	9	N	N	1	*	*,158,*
contig_577	20865	4	N	N	1	*	*,577,*
contig_229	20715	4	N	N	1	*	*,229,*
contig_273	20532	4	N	N	1	*	273,418
contig_746	20363	4	N	N	1	*	*,746,*
contig_615	19889	4	N	N	1	*	*,615,*
contig_855	19779	4	N	N	1	*	*,855,*
contig_226	19768	6	N	N	1	*	*,226,*
contig_425	19317	6	N	N	1	*	*,425,*
contig_678	19272	4	N	N	1	*	*,678,*
contig_828	19228	4	N	N	1	*	*,828,*
contig_547	19109	3	N	N	1	*	*,547,*
contig_444	19066	4	N	N	1	*	*,444,*
contig_292	19034	7	N	N	1	*	*,292,*
contig_667	18933	5	N	N	1	*	*,667,*
contig_586	18615	3	N	N	1	*	*,586,*
contig_768	18469	3	N	N	1	*	*,768,*
contig_214	18456	5	N	N	1	*	*,214,*
contig_539	18384	4	N	N	1	*	*,539,*
contig_301	18368	7	N	N	1	*	*,301,*
contig_862	18285	7	N	N	1	*	*,862,*
contig_167	18256	6	N	N	1	*	*,167,*
contig_850	18254	5	N	N	1	*	*,850,*
contig_757	18143	5	N	N	1	*	*,757,*
contig_202	18118	4	N	N	1	*	*,202,*
contig_775	18026	5	N	N	1	*	*,775,*
contig_791	17998	15	Y	N	1	*	791
contig_129	17778	5	N	N	1	*	*,129,*
contig_887	17712	5	N	N	1	*	*,887,*
contig_640	17574	5	N	N	1	*	*,640,*
contig_221	17093	4	N	N	1	*	*,221,*
contig_675	17078	4	N	N	1	*	*,675,*
contig_308	16587	6	N	N	1	*	*,308,*
contig_1	16577	5	N	N	1	*	*,1,*
contig_305	16410	8	N	N	1	*	*,305,*
contig_759	16327	4	N	N	1	*	*,759,*
contig_431	16168	5	N	N	1	*	*,431,*
contig_796	16040	4	N	N	1	*	*,796,*
contig_621	15996	4	N	N	1	*	*,621,*
contig_375	15738	4	N	N	1	*	*,375,*
contig_321	15735	3	N	N	1	*	*,321,*
contig_684	15615	5	N	N	1	*	*,684,*
contig_782	15462	3	N	N	1	*	*,782,*
contig_372	15456	6	N	N	1	*	*,372,*
contig_204	15398	5	N	N	1	*	204,-203
contig_507	15386	4	N	N	1	*	*,507,*
contig_780	15341	4	N	N	1	*	*,780,*
contig_827	15316	4	N	N	1	*	*,827,*
contig_858	15301	3	N	N	1	*	*,858,*
contig_379	15148	3	N	N	1	*	*,379,*
contig_565	15115	5	N	N	1	*	*,565,*
contig_337	15105	4	N	N	1	*	*,337,*
contig_620	14995	3	N	N	1	*	*,620,*
contig_360	14823	7	N	N	1	*	*,360,*
contig_811	14811	3	N	N	1	*	*,811,*
contig_538	14645	5	N	N	1	*	*,538,*
contig_860	14610	5	N	N	1	*	*,860,*
contig_790	14538	3	N	N	1	*	*,790,*
contig_207	14529	5	N	N	1	*	*,207,*
contig_810	14299	5	N	N	1	*	*,810,*
contig_575	14223	5	N	N	1	*	*,575,*
contig_178	14135	3	N	N	1	*	*,178,*
contig_776	14124	4	N	N	1	*	*,776,*
contig_870	13999	3	N	N	1	*	*,870,*
contig_774	13893	3	N	N	1	*	*,774,*
contig_685	13813	3	N	N	1	*	*,685,*
contig_781	13756	3	N	N	1	*	*,781,*
contig_844	13736	8	N	N	1	*	*,844,*
contig_807	13726	4	N	N	1	*	*,807,*
contig_524	13722	4	N	N	1	*	*,524,*
contig_762	13647	9	N	N	2	*	*,762,*
contig_544	13629	5	N	N	1	*	*,544,*
contig_352	13556	8	N	Y	1	*	352,*
contig_422	13553	6	N	N	1	*	*,422,*
contig_624	13550	6	N	N	1	*	*,624,*
contig_295	13545	4	N	N	1	*	*,295,*
contig_689	13503	4	N	N	1	*	*,689,*
contig_853	13485	11	N	Y	1	*	853
contig_657	13379	8	N	N	1	*	*,657,*
contig_163	13282	4	N	N	1	*	*,163,*
contig_374	13207	3	N	N	1	*	*,374,*
contig_513	13147	3	N	N	1	*	*,513,*
contig_306	13012	4	N	N	1	*	*,306,*
contig_788	12978	4	N	N	1	*	*,788,*
contig_442	12907	21	N	N	2	*	441,441,441,442,440,440
contig_800	12894	4	N	N	1	*	*,800,*
contig_787	12805	3	N	N	1	*	*,787,*
contig_296	12757	4	N	N	1	*	*,296,*
contig_410	12718	7	N	N	1	*	*,410,*
contig_839	12712	4	N	N	1	*	*,839,*
contig_843	12692	3	N	N	1	*	*,843,*
contig_772	12631	4	N	N	1	*	*,772,*
contig_267	12594	7	N	N	1	*	*,267,*
contig_814	12583	4	N	N	1	*	*,814,*
contig_815	12491	5	N	N	1	*	*,815,*
contig_213	12440	5	N	N	1	*	*,213,*
contig_851	12375	5	N	N	1	*	*,851,*
contig_596	12361	4	N	N	1	*	*,596,*
contig_521	12339	8	Y	Y	1	6	521
contig_653	12290	4	N	N	1	*	*,653,*
contig_414	12230	3	N	N	1	*	*,414,*
contig_263	12096	4	N	N	1	*	*,263,*
contig_220	12045	5	N	N	1	*	*,220,*
contig_347	11741	4	N	N	1	*	*,347,*
contig_813	11673	12	N	N	1	*	813,917,917
contig_44	11669	298	N	N	23	*	311,311,311,310,310,316,-354,44,309,309,309,309,309,309,309,309,309,309,309,309,309
contig_686	11495	4	N	N	1	*	*,686,*
contig_630	11290	4	N	N	1	*	*,630,*
contig_840	11240	4	N	N	1	*	*,840,*
contig_487	11155	21	N	N	3	*	487,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483
contig_154	11147	14	N	N	1	*	*,154,*
contig_677	11011	5	N	N	1	*	*,677,*
contig_802	11004	5	N	N	1	*	*,802,*
contig_384	10984	19	N	N	4	*	*,384,*
contig_647	10961	3	N	N	1	*	*,647,*
contig_818	10948	4	N	N	1	*	*,818,*
contig_702	10892	3	N	N	1	*	*,702,*
contig_130	10884	10	N	N	1	*	130,-280,-278,853
contig_340	10854	3	N	N	1	*	*,340,*
contig_792	10704	3	N	N	1	*	*,792,*
contig_284	10668	4	N	N	1	*	*,284,*
contig_335	10627	4	N	N	1	*	*,335,*
contig_582	10612	4	N	N	1	*	*,582,*
contig_727	10358	3	N	N	1	*	*,727,*
contig_331	10301	4	N	N	1	*	*,331,*
contig_799	10298	3	N	N	1	*	*,799,*
contig_492	10282	3	N	N	1	*	*,492,*
contig_240	10281	29	N	N	2	*	*,236,234,236,237,237,236,235,234,240,241,241,241,241,241,241,241,241,241,241,241,*
contig_208	10266	4	N	N	1	*	*,208,*
contig_511	10183	3	N	N	1	*	*,511,*
contig_769	10160	4	N	N	1	*	*,769,*
contig_902	10159	4	N	N	1	*	*,902,*
contig_353	10089	3	N	N	1	*	*,353,*
contig_838	10071	5	Y	N	1	*	838
contig_819	10003	3	N	N	1	*	*,819,*
contig_744	9875	3	N	N	1	*	*,744,*
contig_770	9725	4	N	N	1	*	*,770,*
contig_697	9715	5	N	N	1	*	*,697,*
contig_568	9653	4	N	N	1	*	*,568,*
contig_731	9588	3	N	N	1	*	*,731,*
contig_706	9478	4	N	N	1	*	*,706,*
contig_736	9478	3	N	N	1	*	*,736,*
contig_879	9433	5	N	N	1	*	*,879,*
contig_872	9422	6	N	N	1	*	*,872,*
contig_564	9400	4	N	N	1	*	*,564,*
contig_326	9382	5	N	N	1	*	*,326,*
contig_593	9361	9	N	N	1	*	593,*
contig_186	9290	7	N	N	1	*	-188,186,184,183
contig_429	9283	4	N	N	1	*	*,429,*
contig_549	9282	3	N	N	1	*	*,549,*
contig_298	9275	12	N	N	3	*	*,298,*
contig_646	9236	3	N	N	1	*	*,646,*
contig_723	9149	19	N	N	4	*	*,723,*
contig_358	9093	4	N	N	1	*	*,358,*
contig_641	9031	4	N	N	1	*	*,641,*
contig_717	8916	3	N	N	1	*	*,717,*
contig_687	8899	3	N	N	1	*	*,687,*
contig_833	8898	10	N	N	1	*	*,833,*
contig_233	8870	3	N	N	1	*	*,233,*
contig_713	8859	5	N	N	1	*	*,713,*
contig_752	8746	10	N	N	2	*	*,752,*
contig_370	8716	5	N	N	1	*	*,370,*
contig_725	8642	3	N	N	1	*	*,725,*
contig_563	8614	5	N	N	1	*	*,563,*
contig_885	8614	4	N	N	1	*	*,885,*
contig_493	8577	23	N	N	2	*	*,493,*
contig_526	8486	21	N	N	5	*	*,526,*
contig_368	8469	3	N	N	1	*	*,368,*
contig_651	8461	3	N	N	1	*	*,651,*
contig_715	8453	3	N	N	1	*	*,715,*
contig_317	8361	63	N	N	4	*	317,45,26
contig_451	8249	4	N	N	1	*	*,451,*
contig_590	8232	6	N	Y	1	40	*,590,*
contig_164	8216	4	N	N	1	*	*,164,*
contig_381	8181	4	N	N	1	*	*,381,*
contig_730	8179	6	N	N	1	*	*,730,*
contig_574	8170	3	N	N	1	*	*,574,*
contig_773	8166	3	N	N	1	*	*,773,*
contig_216	8157	5	N	N	1	*	*,216,*
contig_373	8150	3	N	N	1	*	*,373,*
contig_481	8147	4	N	N	1	*	*,481,*
contig_230	8102	4	N	N	1	*	*,230,*
contig_489	8034	3	N	N	1	*	*,489,*
contig_739	8020	6	N	N	1	*	*,739,*
contig_554	7966	3	N	N	1	*	*,554,*
contig_580	7928	4	N	N	1	*	*,580,*
contig_149	7917	9	N	N	1	*	*,149,*
contig_570	7875	3	N	N	1	*	*,570,*
contig_116	7844	7	N	N	1	*	*,116,*
contig_418	7841	3	N	Y	1	*	418
contig_534	7833	4	N	N	1	*	*,534,*
contig_634	7743	3	N	N	1	*	*,634,*
contig_642	7710	7	N	N	1	*	*,642,*
contig_357	7709	20	Y	N	1	*	357
contig_766	7696	3	N	N	1	*	*,766,*
contig_439	7690	4	N	N	1	*	*,439,*
contig_480	7586	4	N	N	1	*	*,480,*
contig_794	7542	4	N	N	1	*	*,794,*
contig_592	7507	5	N	N	1	*	*,592,*
contig_546	7448	3	N	N	1	*	*,546,*
contig_503	7440	3	N	N	1	*	*,503,*
contig_257	7402	8	N	N	2	*	*,257,*
contig_726	7386	18	N	N	1	*	*,726,*
contig_848	7373	3	N	N	1	*	*,848,*
contig_777	7338	4	N	N	1	*	*,777,*
contig_376	7330	5	N	N	1	*	*,376,*
contig_47	7245	4	N	N	1	*	*,47,*
contig_548	7234	5	Y	Y	1	8	548
contig_718	7225	3	N	N	1	*	*,718,*
contig_622	7179	3	N	N	1	*	*,622,*
contig_514	7110	3	N	N	1	*	*,514,*
contig_798	7066	4	N	N	1	*	*,798,*
contig_329	7064	4	N	N	1	*	*,329,*
contig_710	7044	3	N	N	1	*	*,710,*
contig_518	7022	7	N	Y	1	38	*,518,*
contig_614	7021	10	Y	N	1	*	614
contig_562	7018	15	N	N	1	*	*,562,*
contig_438	7009	4	N	N	1	*	*,438,*
contig_162	6941	4	N	N	1	*	*,162,*
contig_561	6826	20	N	N	2	*	*,561,*
contig_649	6721	25	N	N	3	*	*,649,*
contig_579	6718	8	N	N	1	*	*,579,*
contig_907	6713	22	Y	N	1	*	907
contig_729	6701	3	N	N	1	*	*,729,*
contig_597	6699	3	N	N	1	*	*,597,*
contig_219	6688	4	N	N	1	*	*,219,*
contig_500	6687	3	N	N	1	*	*,500,*
contig_688	6643	3	N	N	1	*	*,688,*
contig_256	6626	4	N	N	1	*	*,256,*
contig_817	6592	5	N	N	1	*	*,817,*
contig_53	6564	21	N	N	3	*	-20,-20,53,900,*
contig_552	6543	4	N	N	1	*	*,552,*
contig_836	6525	11	N	N	1	*	836,-134
contig_269	6504	8	N	N	2	*	*,269,*
contig_618	6442	6	N	N	1	*	*,618,*
contig_878	6423	7	N	N	1	*	*,878,*
contig_535	6416	4	N	Y	2	*	*,535,*
contig_719	6357	4	N	N	1	*	*,719,*
contig_771	6287	4	N	N	1	*	*,771,*
contig_529	6280	3	N	N	1	*	*,529,*
contig_672	6270	4	N	N	1	*	*,672,*
contig_901	6262	30	Y	N	2	*	901
contig_754	6254	3	N	N	1	*	*,754,*
contig_789	6247	3	N	N	1	*	436,789,-436
contig_857	6233	26	Y	N	2	*	857
contig_691	6180	3	N	N	1	*	*,691,*
contig_669	6172	3	N	N	1	*	*,669,*
contig_910	6172	26	Y	N	1	*	910
contig_387	6124	3	N	N	1	*	*,387,*
contig_482	6120	9	N	N	2	*	482,-131
contig_882	6115	44	Y	N	3	*	882
contig_761	6046	20	Y	N	1	*	761
contig_210	6022	5	N	N	1	*	*,210,*
contig_914	5994	10	Y	N	2	*	914
contig_120	5975	23	N	N	3	*	*,120,*
contig_515	5933	5	N	N	1	*	*,515,*
contig_716	5913	3	N	N	1	*	*,716,*
contig_918	5911	10	Y	N	1	*	918
contig_499	5871	4	N	N	1	*	*,499,*
contig_663	5869	3	N	N	1	*	*,663,*
contig_709	5852	4	N	N	1	*	*,709,*
contig_735	5711	3	N	N	1	*	*,735,*
contig_896	5651	15	Y	N	2	*	896
contig_532	5617	3	N	N	1	*	*,532,*
contig_636	5607	5	N	N	1	*	*,636,*
contig_760	5602	20	Y	N	1	*	760
contig_323	5597	5	N	N	1	*	*,323,*
contig_671	5586	4	N	N	1	*	*,671,*
contig_625	5559	5	N	N	1	*	*,625,*
contig_206	5557	7	N	N	1	*	*,206,*
contig_665	5557	4	N	N	1	*	*,665,*
contig_531	5552	3	N	N	1	*	*,531,*
contig_258	5533	4	N	N	1	*	*,258,*
contig_567	5500	4	N	N	1	*	*,567,*
contig_179	5483	15	N	N	1	*	*,179,*
contig_416	5482	7	N	N	1	*	*,416,*
contig_333	5474	4	N	N	1	*	*,333,*
contig_899	5467	14	Y	N	1	*	899
contig_662	5429	3	N	N	1	*	*,662,*
contig_224	5403	3	N	N	1	*	*,224,*
contig_888	5388	20	Y	N	1	*	888
contig_652	5305	3	N	N	1	*	*,652,*
contig_286	5297	6	N	N	1	*	*,286,*
contig_628	5281	3	N	N	1	*	*,628,*
contig_877	5265	30	Y	N	2	*	877
contig_920	5245	9	Y	N	1	*	920
contig_742	5199	4	N	N	1	*	*,742,*
contig_825	5197	4	N	N	1	*	*,825,*
contig_585	5148	6	N	N	1	*	*,585,*
contig_159	5147	4	N	N	1	*	*,159,*
contig_304	5143	4	N	N	1	*	*,304,*
contig_351	5132	5	N	Y	1	42	351
contig_603	5132	3	N	N	1	*	*,603,*
contig_118	5119	4	N	N	1	*	*,118,*
contig_886	5079	3	Y	N	1	*	886
contig_845	5078	24	Y	N	2	*	845
contig_915	5078	28	Y	N	1	*	915
contig_288	5051	3	N	N	1	*	*,288,*
contig_683	5042	3	N	N	1	*	*,683,*
contig_737	5035	3	N	N	1	*	*,737,*
contig_909	5028	20	Y	N	1	*	909
contig_115	5018	166	N	N	41	*	59,59,59,59,59,59,59,59,59,59,115,-394,-394,-394,-394,-394,-395,-394,-394,-394,-397,-399,-394,-394
contig_504	5018	20	Y	Y	1	*	504
contig_293	5004	26	N	N	1	*	*,293,*
contig_16	4992	29	N	N	7	*	*,14,16,-18,-18,-18,-18,-18
contig_609	4928	3	N	N	1	*	*,609,*
contig_555	4887	3	N	N	1	*	*,555,*
contig_283	4871	4	N	N	1	*	*,283,*
contig_856	4866	21	Y	Y	1	*	856
contig_56	4855	4	N	N	1	*	*,56,*
contig_223	4850	4	N	N	1	*	*,223,*
contig_409	4850	7	N	N	1	*	*,409,*
contig_371	4802	3	N	N	1	*	*,371,*
contig_638	4789	3	N	N	1	*	*,638,*
contig_895	4758	4	Y	Y	1	*	895
contig_837	4733	220	N	Y	16	*	837
contig_631	4732	9	N	N	1	*	*,631,*
contig_385	4710	3	N	N	1	*	*,385,*
contig_854	4699	88	Y	Y	6	*	854
contig_336	4695	7	N	N	1	*	336,-192
contig_784	4686	3	N	N	1	*	*,784,*
contig_364	4659	4	N	N	1	*	*,364,*
contig_332	4632	4	N	N	1	*	*,332,*
contig_623	4614	6	N	N	1	*	*,623,*
contig_356	4599	9	N	N	1	*	*,356,*
contig_14	4569	4	N	Y	1	*	*,14
contig_170	4569	5	N	N	1	*	*,170,*
contig_556	4559	4	N	N	1	*	*,556,*
contig_738	4556	4	N	N	1	*	*,738,*
contig_520	4530	3	N	Y	1	38	520,*
contig_460	4528	3	N	N	1	*	*,460,*
contig_783	4492	9	N	N	1	*	*,783,*
contig_698	4430	3	N	N	1	*	*,698,*
contig_559	4412	4	N	N	1	*	*,559,*
contig_745	4399	9	N	N	2	*	*,745,*
contig_849	4366	21	Y	Y	2	*	849
contig_755	4339	21	Y	Y	1	*	755
contig_508	4330	7	N	N	1	*	*,508,*
contig_576	4327	4	N	N	1	*	*,576,*
contig_700	4327	3	N	N	1	*	*,700,*
contig_386	4322	3	N	N	1	*	*,386,*
contig_880	4311	15	Y	Y	1	*	880
contig_696	4292	4	N	N	1	*	*,696,*
contig_490	4284	5	N	N	1	*	*,490,*
contig_605	4200	4	N	N	1	*	*,605,*
contig_816	4197	5	N	N	1	*	*,816,*
contig_458	4141	68	N	N	4	*	458,-455,-454,457,-455,-454,456
contig_494	4137	4	N	N	1	*	*,494,*
contig_866	4122	19	Y	Y	1	*	866
contig_392	4094	21	N	N	3	*	*,392,*
contig_407	4070	21	N	N	5	*	*,407,*
contig_161	4063	3	N	N	1	*	*,161,*
contig_523	4055	3	N	N	1	*	*,523,*
contig_583	4053	3	N	N	1	*	*,583,*
contig_26	4034	19	N	Y	1	*	26
contig_916	4031	15	Y	Y	2	*	916
contig_348	3977	3	N	Y	1	42	348,*
contig_741	3959	3	N	N	1	*	*,741,*
contig_525	3955	4	N	N	1	*	*,525,*
contig_607	3941	3	N	N	1	*	*,607,*
contig_197	3940	7	N	N	1	*	*,197,*
contig_904	3928	53	Y	Y	4	*	904
contig_533	3898	11	N	N	2	*	*,533,*
contig_153	3856	8	N	Y	1	24	153
contig_743	3852	9	N	N	1	*	*,743,*
contig_463	3849	3	N	N	1	*	*,463,*
contig_864	3845	5	Y	Y	1	*	864
contig_57	3838	3	N	N	1	*	*,57,*
contig_382	3822	3	N	N	1	*	*,382,*
contig_911	3820	27	Y	Y	2	*	911
contig_119	3768	5	N	N	1	*	*,119,*
contig_132	3736	13	N	N	1	*	*,132,*
contig_598	3726	3	N	N	1	*	*,598,*
contig_670	3706	3	N	N	1	*	*,670,*
contig_573	3699	12	N	N	3	*	*,573,*
contig_722	3689	8	N	N	2	*	*,722,*
contig_303	3643	3	N	N	1	*	*,303,*
contig_626	3587	3	N	N	1	*	*,626,*
contig_255	3585	20	Y	Y	2	*	255
contig_619	3576	3	N	N	1	*	*,619,*
contig_349	3561	4	N	Y	1	42	*,349,*
contig_779	3476	14	Y	Y	1	*	779
contig_629	3470	3	N	N	1	*	*,629,*
contig_610	3466	46	Y	Y	3	*	610
contig_445	3447	3	N	N	1	*	*,445,*
contig_479	3442	6	Y	Y	1	*	479
contig_820	3407	5	N	N	1	*	*,820,*
contig_835	3403	5	N	N	1	*	*,835,*
contig_282	3389	14	N	N	1	*	*,282,*
contig_908	3388	21	Y	Y	1	*	908
contig_602	3377	5	N	N	1	*	*,602,*
contig_750	3363	4	N	N	1	*	*,750,*
contig_892	3363	36	Y	Y	4	*	892
contig_919	3362	21	N	Y	3	*	919
contig_516	3354	3	N	N	1	*	*,516,*
contig_491	3345	20	Y	Y	1	*	491
contig_147	3324	8	N	N	2	*	*,147,*
contig_180	3308	4	N	N	1	*	*,180,*
contig_701	3266	4	N	N	1	*	*,701,*
contig_748	3264	4	N	N	1	*	*,748,*
contig_54	3240	8	N	N	2	*	*,54,*
contig_661	3228	4	N	N	1	*	*,661,*
contig_756	3227	73	Y	Y	5	*	756
contig_720	3218	3	N	N	1	*	*,720,*
contig_874	3215	20	Y	Y	1	*	874
contig_903	3181	32	Y	Y	2	*	903
contig_498	3178	4	N	N	1	*	*,498,*
contig_420	3129	3	N	N	1	*	*,420,*
contig_477	3111	20	Y	Y	1	*	477
contig_747	3077	3	N	N	1	*	*,747,*
contig_635	3037	4	N	N	1	*	*,635,*
contig_876	3037	108	Y	Y	7	*	876
contig_695	3030	12	N	N	3	*	*,695,*
contig_841	3026	66	Y	Y	5	*	841
contig_259	3020	9	N	N	1	*	*,259,*
contig_658	2996	3	N	N	1	*	*,658,*
contig_290	2988	3	N	N	1	*	*,290,*
contig_227	2980	4	N	N	1	*	*,227,*
contig_654	2977	5	N	N	1	*	*,654,*
contig_446	2962	4	N	N	1	*	*,446,*
contig_606	2958	11	N	N	2	*	*,606,*
contig_875	2957	20	Y	Y	1	*	875
contig_604	2941	8	N	N	2	*	*,604,*
contig_834	2932	20	N	N	4	*	*,834,*
contig_616	2910	3	N	N	1	*	*,616,*
contig_225	2907	6	N	N	1	*	*,225,*
contig_447	2876	3	N	N	1	*	*,447,*
contig_58	2867	3	N	N	1	*	*,58,*
contig_341	2857	3	N	N	1	*	*,341,*
contig_270	2823	26	N	Y	2	*	270
contig_897	2822	15	Y	Y	2	*	897
contig_732	2802	19	N	N	3	*	*,732,*
contig_415	2799	4	N	N	1	*	*,415,*
contig_847	2788	23	N	Y	1	*	*,847,*
contig_764	2786	7	N	N	1	*	*,764,*
contig_484	2782	21	N	Y	3	*	484
contig_510	2779	3	N	N	1	*	*,510,*
contig_551	2759	3	N	N	1	*	*,551,*
contig_690	2758	3	N	N	1	*	*,690,*
contig_400	2753	39	N	Y	2	*	400
contig_509	2740	4	N	N	1	*	*,509,*
contig_212	2712	5	N	N	1	*	*,212,*
contig_785	2710	20	Y	Y	1	*	785
contig_424	2708	3	N	N	1	*	*,424,*
contig_679	2701	3	N	N	1	*	*,679,*
contig_891	2683	3	Y	Y	1	*	891
contig_884	2676	7	Y	Y	1	*	884
contig_195	2675	7	N	N	1	*	*,195,*
contig_660	2667	6	N	N	1	*	*,660,*
contig_668	2667	3	N	N	1	*	*,668,*
contig_42	2660	30	N	N	1	*	-19,42,-124,-121,*
contig_390	2650	3	N	N	1	*	*,390,*
contig_749	2646	8	N	N	2	*	*,749,*
contig_595	2645	5	N	Y	1	46	*,595,*
contig_676	2644	5	N	N	1	*	*,676,*
contig_714	2615	4	N	N	1	*	*,714,*
contig_637	2598	21	N	N	1	*	*,637,*
contig_448	2597	5	N	N	1	*	*,448,*
contig_786	2579	3	N	N	1	*	*,786,*
