#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_118	67927	4	N	N	1	*	118,*
contig_692	65368	10	N	N	2	*	*,692,*
contig_1006	65300	6	Y	N	1	*	1006
contig_145	63820	16	N	N	3	*	145,147
contig_142	63721	5	N	N	1	*	*,142,*
contig_449	63707	3	N	N	1	*	*,449,*
contig_937	63523	6	N	N	1	*	*,937,*
contig_604	63218	4	N	N	1	*	*,604,*
contig_531	63186	5	N	N	1	*	*,531,*
contig_87	62548	4	N	N	2	*	962,87,*
contig_637	62398	6	N	N	1	*	*,637,*
contig_544	61745	4	N	N	1	*	*,544,*
contig_274	61480	6	N	N	1	*	*,274,*
contig_211	60996	4	N	N	1	*	*,211,*
contig_574	59704	3	N	N	1	*	*,574,*
contig_669	59500	10	N	N	2	*	*,669,*
contig_979	59131	6	N	N	1	*	109,979,*
contig_792	58648	4	N	N	1	*	*,792,*
contig_673	58630	4	N	N	1	*	*,673,*
contig_35	58293	12	N	N	2	*	-27,35
contig_412	57381	12	N	N	3	*	228,229,412,-229,-228
contig_396	57303	5	N	N	1	*	*,396,*
contig_701	57169	4	N	N	1	*	*,701,*
contig_189	56669	17	N	N	4	*	189
contig_501	56586	7	N	N	3	*	*,501,*
contig_19	56062	4	N	N	1	*	*,19,*
contig_10	55891	5	N	N	1	*	*,10,*
contig_909	54183	6	N	N	1	*	*,909,*
contig_180	53983	10	N	N	2	*	*,180,*
contig_71	53869	5	N	N	1	*	*,71,*
contig_246	53391	5	N	N	1	*	*,246,*
contig_162	53086	19	N	N	4	*	228,-227,162,227,-228
contig_298	52915	16	N	N	4	*	*,298,*
contig_294	52641	3	N	N	1	*	*,294,*
contig_73	52613	5	N	N	1	*	*,73,*
contig_222	52343	5	N	N	1	*	*,222,*
contig_467	51900	7	N	N	2	*	467,*
contig_30	51808	13	N	N	2	*	-955,30,147
contig_576	51609	4	N	N	1	*	*,576,*
contig_857	51413	5	N	N	1	*	*,857,*
contig_762	51066	4	N	N	1	*	*,762,*
contig_719	50475	14	N	N	2	*	*,719,*
contig_596	50396	6	N	N	1	*	*,596,*
contig_228	50135	19	N	Y	5	*	228
contig_820	49878	7	N	N	1	*	*,820,*
contig_887	49865	3	N	N	1	*	*,887,*
contig_1003	49682	6	N	N	1	*	1003,*
contig_97	49396	4	N	N	1	*	*,97,*
contig_437	49253	5	N	N	1	*	*,437,*
contig_113	49217	5	N	N	1	*	*,113
contig_703	49082	3	N	N	1	*	*,703,*
contig_160	48861	5	N	N	1	*	*,160,*
contig_375	48654	5	N	N	1	*	*,375,*
contig_103	48346	11	N	N	2	*	103,*
contig_542	48230	3	N	N	1	*	*,542,*
contig_225	48224	7	N	N	1	*	*,225,*
contig_218	48115	3	Y	Y	1	*	218
contig_547	48020	6	N	N	1	*	*,547,*
contig_730	47783	3	N	N	1	*	*,730,*
contig_108	47648	4	N	N	1	*	*,106,108,*
contig_428	47646	5	N	N	1	*	*,428,*
contig_687	47306	6	N	N	1	*	*,687,*
contig_244	47144	6	N	N	1	*	*,244,*
contig_621	46797	18	N	N	4	*	621,*
contig_85	46417	9	N	N	1	*	-962,85,-962
contig_258	45864	6	N	N	1	*	*,258,*
contig_981	45750	7	N	N	1	*	*,981,*
contig_740	45747	5	N	N	1	*	*,740,*
contig_993	45475	12	N	N	3	*	993
contig_498	45331	8	N	N	1	*	*,498,*
contig_1010	45055	3	N	N	1	*	*,1010,*
contig_865	44517	6	N	N	1	*	*,865,*
contig_130	44233	4	N	N	1	*	*,130,*
contig_655	44215	5	N	N	1	*	*,655,*
contig_20	44007	7	N	Y	1	354	*,20,*
contig_114	43529	5	N	N	1	*	*,114
contig_215	42693	6	N	N	1	*	*,215,*
contig_272	42290	7	N	N	1	*	*,272,*
contig_444	42071	8	N	N	2	*	*,984,444,*
contig_940	42041	4	N	N	1	*	*,940,*
contig_226	41934	5	N	N	1	*	*,226,*
contig_821	41859	7	N	N	1	*	*,821,*
contig_810	41766	3	N	N	1	*	*,810,*
contig_525	41738	4	N	N	1	*	*,525,*
contig_414	41492	3	N	N	1	*	*,414,*
contig_495	41183	7	N	N	1	*	*,495,*
contig_263	41090	7	N	N	1	*	*,263,*
contig_268	40926	5	N	N	1	*	*,268,*
contig_971	40830	5	N	N	1	*	*,971,*
contig_478	40641	5	N	N	1	*	*,478,*
contig_872	40510	3	N	N	1	*	*,872,*
contig_984	40316	5	N	Y	1	*	*,984
contig_932	40133	6	N	N	1	*	*,932,*
contig_950	40068	4	N	N	1	*	*,950,*
contig_98	39910	12	N	N	3	*	*,98,*
contig_897	39325	3	N	N	1	*	*,897,*
contig_161	39294	5	N	N	1	*	*,161,*
contig_1036	38939	6	N	Y	3	*	*,1036
contig_572	38819	6	N	N	1	*	*,572,*
contig_806	38661	5	N	N	1	*	*,806,*
contig_778	38093	4	N	N	1	*	*,778,*
contig_173	37994	6	N	N	1	*	*,173,*
contig_382	37969	5	N	N	1	*	*,382,*
contig_523	37956	5	N	N	1	*	*,523,*
contig_269	37697	6	N	N	1	*	*,269,*
contig_92	37538	4	N	N	1	*	*,92,*
contig_635	37534	4	N	N	1	*	*,635,*
contig_869	37043	5	N	N	1	*	*,869,*
contig_708	37041	3	N	N	1	*	*,708,*
contig_727	37007	5	N	N	1	*	*,727,*
contig_1001	37000	3	N	N	1	*	*,1001,*
contig_627	36939	3	N	N	1	*	*,627,*
contig_31	36382	4	N	N	1	*	-955,31,*
contig_919	36150	4	N	N	1	*	*,919,*
contig_279	35872	5	N	N	1	*	*,279,*
contig_699	35829	5	N	N	1	*	*,699,*
contig_888	35813	3	N	N	1	*	*,888,*
contig_248	35806	10	Y	N	1	*	248
contig_675	35786	4	N	N	1	*	*,675,*
contig_983	35523	7	N	N	1	*	*,983,*
contig_417	35349	10	N	N	2	*	*,417,*
contig_852	35029	8	N	N	2	*	*,852,*
contig_617	34919	5	N	N	1	*	*,617,*
contig_941	34806	4	N	N	1	*	*,941,*
contig_505	34775	6	N	N	1	*	*,505,*
contig_844	34340	5	N	N	1	*	*,844,*
contig_1027	34200	5	N	Y	1	472	*,1027,*
contig_451	34123	4	N	N	1	*	*,451,*
contig_209	34046	5	N	N	1	*	*,209,*
contig_836	33668	3	N	N	1	*	*,836,*
contig_898	33661	5	N	N	1	*	*,898,*
contig_934	33511	7	N	N	1	*	*,934,*
contig_931	33257	5	N	N	1	*	*,931,*
contig_245	32970	3	N	N	1	*	*,245,*
contig_432	32740	5	N	N	1	*	*,432,*
contig_341	32733	5	N	N	1	*	*,341,*
contig_94	32673	4	N	N	1	*	*,94,*
contig_115	32410	7	N	N	2	*	*,115,*
contig_796	32310	3	N	N	1	*	*,796,*
contig_22	32169	4	N	Y	1	352	*,22,*
contig_445	31999	6	N	N	1	*	445,*
contig_411	31995	13	N	N	3	*	228,229,411,*
contig_504	31603	3	N	N	1	*	*,504,*
contig_459	31547	3	N	N	1	*	*,459,*
contig_644	31540	4	N	N	1	*	*,644,*
contig_61	31500	9	N	N	1	*	960,61,*
contig_643	31492	3	N	N	1	*	*,643,*
contig_818	31426	5	N	N	1	*	*,818,*
contig_648	31408	6	N	N	1	*	*,648,*
contig_166	31192	5	N	N	1	*	*,166,*
contig_54	31121	5	N	Y	1	*	54
contig_172	30988	5	N	N	1	*	171,172,*
contig_119	30960	6	N	N	1	*	119,*
contig_764	30846	4	N	N	1	*	*,764,*
contig_588	30810	4	N	N	1	*	*,588,*
contig_936	30160	5	N	N	1	*	*,936,*
contig_111	30088	5	N	N	1	*	*,111,*
contig_1020	30048	6	N	Y	3	*	*,1020
contig_518	29943	6	N	N	1	*	*,518,*
contig_266	29921	3	N	N	1	*	*,266,*
contig_814	29859	4	N	N	1	*	*,814,*
contig_930	29793	4	N	N	1	*	*,930,*
contig_181	29499	6	N	N	1	*	*,181,*
contig_299	29490	4	N	N	1	*	*,299,*
contig_334	29295	10	N	N	2	*	*,334,*
contig_577	29236	4	N	N	1	*	*,577,*
contig_990	28945	15	N	N	3	*	*,990,*
contig_176	28867	13	N	N	2	*	*,176
contig_480	28788	8	N	N	1	*	*,480,*
contig_578	28666	4	N	N	1	*	*,578,*
contig_208	28515	5	N	Y	1	*	*,208
contig_765	28481	3	N	N	1	*	*,765,*
contig_186	28472	4	N	N	1	*	*,186,*
contig_149	28362	9	N	Y	2	*	*,149
contig_447	28304	6	N	N	1	*	*,447,*
contig_165	28196	12	Y	N	2	*	165
contig_224	28137	8	N	N	2	*	*,224,*
contig_137	27938	5	N	N	1	*	*,137,*
contig_903	27804	4	N	N	1	*	*,903,*
contig_141	27715	4	N	N	1	*	*,141,*
contig_378	27537	4	N	N	1	*	*,378,*
contig_831	27326	3	N	N	1	*	*,831,*
contig_15	27176	4	N	N	1	*	*,15,*
contig_13	26985	7	N	N	1	*	*,13,*
contig_662	26916	6	N	N	1	*	*,662,*
contig_661	26853	3	N	N	1	*	*,661,*
contig_104	26687	4	N	N	1	*	*,104,*
contig_219	26549	5	N	N	1	*	219,*
contig_811	26329	5	N	N	1	*	*,811,*
contig_221	26252	3	N	N	1	*	*,221,*
contig_973	26210	8	N	N	1	*	*,973,*
contig_322	26064	4	N	N	1	*	*,322,*
contig_462	26037	4	N	N	1	*	*,462,*
contig_60	26010	13	N	N	2	*	53,59,60,-149,*
contig_575	25961	5	N	N	1	*	*,575,*
contig_533	25952	3	N	N	1	*	*,533,*
contig_751	25862	4	N	Y	1	*	*,751,*
contig_1032	25484	4	N	N	1	*	*,1032,*
contig_1015	25367	4	N	N	1	*	*,1015,*
contig_275	25306	5	N	N	1	*	*,275,*
contig_949	25274	6	N	N	1	*	*,949,*
contig_715	25121	3	N	N	1	*	*,715,*
contig_858	25014	4	N	N	1	*	*,858,*
contig_956	24920	6	N	Y	2	*	*,956
contig_659	24916	6	N	N	1	*	*,659,*
contig_868	24843	3	N	N	1	*	*,868,*
contig_789	24837	3	N	N	1	*	*,789,*
contig_83	24746	3	N	N	1	*	*,83,*
contig_488	24665	3	N	N	1	*	*,488,*
contig_366	24180	5	N	N	1	*	*,366,*
contig_748	24143	5	N	N	1	*	*,748,*
contig_433	24131	9	Y	Y	2	38	433
contig_191	24069	5	N	N	1	*	*,191,*
contig_143	24049	5	N	N	1	*	*,143,*
contig_729	23992	6	N	N	1	*	*,729,*
contig_916	23849	3	N	N	1	*	*,916,*
contig_861	23648	4	N	N	1	*	*,861,*
contig_308	23644	5	N	N	1	*	*,308,*
contig_1005	23486	5	N	N	1	*	*,1005,*
contig_201	23485	13	N	N	2	*	*,201,*
contig_947	23454	4	N	N	1	*	*,947,*
contig_106	23381	5	N	Y	5	*	*,106
contig_573	23331	3	N	N	1	*	*,573,*
contig_963	23195	9	N	N	1	*	963,*
contig_721	23099	4	N	Y	2	*	*,721,*
contig_427	23066	3	N	N	1	*	*,427,*
contig_763	23062	4	N	N	1	*	*,763,*
contig_901	23035	4	N	N	1	*	*,901,*
contig_915	22850	3	N	N	1	*	*,915,*
contig_296	22842	5	N	Y	2	*	*,296,*
contig_682	22810	5	N	N	1	*	*,682,*
contig_517	22727	5	N	N	1	*	*,517,*
contig_188	22529	9	N	N	2	*	188,-232,*
contig_663	22485	3	N	N	1	*	*,663,*
contig_241	22475	4	N	N	1	*	*,241,*
contig_999	22426	12	N	N	3	*	999
contig_884	22374	4	N	N	1	*	*,884,*
contig_736	22291	5	N	N	1	*	*,736,*
contig_526	22210	6	N	N	1	*	*,526,*
contig_1019	22190	5	N	N	1	*	*,1019,*
contig_977	22091	5	N	N	1	*	*,977,*
contig_585	22066	4	N	N	1	*	*,585,*
contig_825	22038	6	N	N	1	*	*,825,*
contig_552	21952	4	N	N	1	*	*,552,*
contig_466	21945	13	N	N	3	*	466,468
contig_912	21920	3	N	N	1	*	*,912,*
contig_759	21850	3	N	N	1	*	*,759,*
contig_554	21763	5	N	N	1	*	*,554,*
contig_1034	21738	9	N	N	2	*	*,1034,*
contig_409	21700	5	N	Y	2	*	*,409,*
contig_426	21605	5	N	N	1	*	*,426,*
contig_875	21528	9	N	N	2	*	*,875,*
contig_332	21510	3	N	N	1	*	*,332,*
contig_714	21299	5	N	N	1	*	*,714,*
contig_243	21198	5	Y	Y	1	*	243
contig_656	21155	8	N	N	1	*	*,656,*
contig_625	21120	3	N	N	1	*	*,625,*
contig_521	20995	4	N	N	1	*	*,521,*
contig_886	20958	3	N	N	1	*	*,886,*
contig_297	20902	3	N	N	1	*	*,297,*
contig_685	20854	5	N	N	1	*	*,685,*
contig_856	20726	6	N	N	1	*	*,856,*
contig_500	20649	6	N	N	1	*	*,500,*
contig_985	20620	6	N	N	1	*	*,985
contig_992	20082	13	N	N	2	*	*,992,*
contig_139	20077	5	N	Y	1	374	*,139
contig_293	20040	4	N	N	1	*	*,293,*
contig_819	19999	7	N	N	1	*	*,819,*
contig_970	19931	6	N	Y	1	374	*,970
contig_775	19873	4	N	N	1	*	*,775,*
contig_220	19813	5	N	N	1	*	*,220,*
contig_618	19789	7	N	N	1	*	*,618,*
contig_883	19702	5	N	N	1	*	*,1036,883,*
contig_534	19701	3	N	N	1	*	*,534,*
contig_739	19655	3	N	N	1	*	*,739,*
contig_292	19639	5	N	N	1	*	*,292,*
contig_640	19556	5	N	N	1	*	*,640,*
contig_287	19509	3	N	Y	1	390	*,287,*
contig_48	19485	7	N	N	1	*	*,48,*
contig_477	19393	10	N	N	1	*	*,477,*
contig_697	19382	5	N	N	1	*	*,697,*
contig_1012	19372	5	N	N	1	*	*,1012,*
contig_357	19348	3	N	N	1	*	*,357,*
contig_50	19323	3	N	N	1	*	*,50,*
contig_264	19304	4	N	Y	1	388	*,264,*
contig_68	19273	3	N	Y	1	*	*,68
contig_745	19254	5	N	N	1	*	*,745,*
contig_843	19249	3	N	N	1	*	*,843,*
contig_760	19242	3	N	N	1	*	*,760,*
contig_237	19213	5	N	N	1	*	*,237,*
contig_599	19086	3	N	N	1	*	*,599,*
contig_42	19067	4	N	N	1	*	*,42,*
contig_633	19022	3	N	N	1	*	*,633,*
contig_304	19006	4	N	N	1	*	*,304,*
contig_906	18995	5	N	N	1	*	*,906,*
contig_164	18913	6	N	N	1	*	*,164,*
contig_43	18888	8	N	N	2	*	*,956,43
contig_7	18740	7	N	N	1	*	*,7,*
contig_157	18721	6	N	N	1	*	*,157,*
contig_481	18649	4	N	N	1	*	*,481,*
contig_980	18561	8	N	Y	2	*	980
contig_951	18397	4	N	N	1	*	*,951,*
contig_877	18375	4	N	N	1	*	*,877,*
contig_907	18197	6	N	N	1	*	*,907,*
contig_422	18195	7	N	N	1	*	*,422,*
contig_566	18190	4	N	N	1	*	*,566,*
contig_359	18188	6	N	N	2	*	*,359,*
contig_670	18147	6	N	N	1	*	*,670,*
contig_735	18006	3	N	N	1	*	*,735,*
contig_873	17997	4	N	N	1	*	*,873,*
contig_381	17951	4	N	N	1	*	*,381,*
contig_519	17932	4	N	N	1	*	*,519,*
contig_1031	17879	4	N	N	1	*	*,1031,*
contig_282	17859	3	N	N	1	*	*,282,*
contig_871	17852	7	N	N	1	*	*,871,*
contig_879	17813	3	N	N	1	*	*,879,*
contig_259	17797	3	N	N	1	*	*,259,*
contig_288	17786	5	N	Y	1	390	*,288,*
contig_850	17771	4	N	Y	2	*	*,850,*
contig_21	17764	5	N	Y	2	352	*,21,*
contig_418	17665	6	N	N	1	*	*,418,*
contig_943	17652	5	N	N	1	*	*,943,*
contig_642	17592	4	N	N	1	*	*,642,*
contig_260	17150	6	N	Y	3	*	*,260
contig_25	17125	4	N	N	1	*	*,25,*
contig_894	16951	4	N	N	1	*	*,894,*
contig_350	16922	4	N	N	1	*	*,350,*
contig_710	16865	3	N	N	1	*	*,710,*
contig_283	16861	8	N	N	2	*	*,283,*
contig_74	16780	3	N	N	1	*	*,74,*
contig_737	16666	4	N	N	1	*	*,737,*
contig_855	16644	4	N	N	1	*	*,855,*
contig_728	16620	3	N	N	1	*	*,728,*
contig_946	16563	4	N	N	1	*	*,946,*
contig_758	16507	5	N	N	1	*	*,758,*
contig_773	16493	3	N	Y	1	*	*,773,*
contig_848	16444	5	N	N	1	*	*,848,*
contig_605	16338	3	N	N	1	*	*,605,*
contig_823	16305	7	N	N	1	*	*,823,*
contig_408	16223	5	N	N	1	*	*,408,*
contig_1033	16222	6	N	N	1	*	*,1033,*
contig_391	16180	13	N	Y	2	406	*,391,*
contig_590	16122	4	N	N	1	*	*,590,*
contig_134	15963	8	N	N	2	*	*,134,*
contig_582	15942	11	N	Y	2	508	*,582,*
contig_96	15935	12	N	Y	6	364	*,96,*
contig_636	15928	3	N	N	1	*	*,636,*
contig_75	15859	4	N	N	1	*	*,75,*
contig_242	15725	3	N	N	1	*	*,242,*
contig_511	15724	4	N	Y	1	*	511
contig_289	15717	3	N	N	1	*	*,289,*
contig_899	15696	6	N	N	1	*	*,899,*
contig_938	15694	3	N	N	1	*	*,938,*
contig_389	15690	11	N	N	2	*	*,389,*
contig_880	15688	3	N	N	1	*	*,880,*
contig_369	15671	5	N	N	1	*	*,369,*
contig_38	15603	6	N	N	1	*	*,38,*
contig_550	15596	3	N	N	1	*	*,550,*
contig_416	15557	5	N	N	1	*	*,416,*
contig_514	15543	4	N	N	1	*	*,514,*
contig_822	15461	8	N	N	2	*	*,822,*
contig_513	15390	4	N	N	1	*	*,513,*
contig_535	15352	7	N	N	1	*	*,535,*
contig_312	15329	9	N	Y	2	484	*,312,*
contig_257	15320	5	N	N	1	*	*,257,*
contig_690	15222	8	N	N	1	*	*,690,*
contig_581	15184	6	N	Y	1	508	*,581,*
contig_695	15131	6	N	N	1	*	*,695,*
contig_911	15109	5	N	N	1	*	*,911,*
contig_929	15034	5	N	N	1	*	*,929,*
contig_674	14950	6	N	N	1	*	*,674,*
contig_944	14909	4	N	N	1	*	*,944,*
contig_439	14860	7	N	N	1	*	*,439,*
contig_650	14799	3	N	N	1	*	*,650,*
contig_774	14795	3	N	N	1	*	*,774,*
contig_78	14744	4	N	N	1	*	*,78,*
contig_766	14644	4	N	N	1	*	*,766,*
contig_147	14615	13	N	Y	3	*	147
contig_672	14610	3	N	N	1	*	*,672,*
contig_942	14603	4	N	N	1	*	*,942,*
contig_854	14600	3	N	N	1	*	*,854,*
contig_397	14550	11	N	Y	5	408	*,397,*
contig_783	14518	3	N	N	1	*	*,783,*
contig_891	14468	5	N	N	1	*	*,891,*
contig_93	14348	5	N	N	1	*	*,93,*
contig_471	14312	5	Y	Y	1	44	471
contig_18	14280	3	N	N	1	*	*,18,*
contig_769	14273	5	N	N	1	*	*,769,*
contig_634	14050	4	N	N	1	*	*,634,*
contig_649	14019	5	N	N	1	*	*,649,*
contig_63	13949	4	N	Y	1	*	63
contig_767	13934	3	N	N	1	*	*,767,*
contig_393	13876	4	N	N	1	*	*,393,394
contig_749	13804	5	N	N	1	*	*,749,*
contig_583	13803	4	N	N	1	*	*,583,*
contig_194	13802	4	N	N	1	*	*,194,*
contig_794	13784	5	N	N	1	*	*,794,*
contig_989	13765	5	N	N	1	*	*,989,*
contig_53	13758	19	N	Y	5	*	53
contig_776	13752	3	N	Y	1	468	*,776,*
contig_551	13683	11	N	N	1	*	551
contig_435	13578	6	N	N	1	*	*,435,*
contig_331	13567	3	N	Y	1	498	*,331,*
contig_974	13553	11	N	N	2	*	*,974
contig_913	13546	3	N	N	1	*	*,913,*
contig_928	13497	5	N	N	1	*	*,928,*
contig_892	13476	3	N	N	1	*	*,892,*
contig_619	13469	4	N	N	1	*	*,619,*
contig_469	13444	14	N	Y	2	*	469
contig_214	13406	4	N	N	1	*	*,214,*
contig_358	13351	3	Y	Y	1	34	358
contig_738	13330	4	N	N	1	*	*,738,*
contig_953	13295	10	N	N	2	*	*,953,*
contig_458	13193	3	N	N	1	*	*,458,*
contig_709	13185	5	N	N	1	*	*,709,*
contig_837	13154	4	N	N	1	*	*,837,*
contig_506	13141	4	N	N	1	*	*,506,*
contig_64	13062	7	N	Y	3	*	64
contig_193	13052	5	N	N	1	*	*,193,*
contig_686	13011	4	N	N	1	*	*,686,*
contig_845	12972	6	N	Y	1	476	*,845,*
contig_1000	12873	12	N	Y	3	418	*,1000,*
contig_743	12871	5	N	N	1	*	*,743,*
contig_502	12848	3	N	N	1	*	*,502,*
contig_448	12715	10	N	N	2	*	*,448,*
contig_900	12654	10	N	N	2	*	*,900,*
contig_463	12632	3	N	N	1	*	*,463,*
contig_70	12624	18	N	Y	4	360	*,70,*
contig_793	12604	4	N	N	1	*	*,793,*
contig_489	12565	5	N	N	1	*	*,489,*
contig_918	12552	8	N	N	2	*	*,918,*
contig_443	12548	21	N	Y	7	*	*,443,*
contig_490	12539	7	N	N	1	*	*,490,*
contig_982	12513	6	N	Y	1	386	*,982,*
contig_69	12483	17	N	Y	4	360	*,69,*
contig_694	12462	3	N	N	1	*	*,694,*
contig_236	12355	13	N	N	2	*	*,236
contig_548	12310	5	N	N	1	*	*,548,*
contig_829	12290	6	N	N	1	*	*,829,*
contig_549	12076	5	N	N	1	*	*,549,*
contig_265	12057	8	N	Y	1	388	*,265,*
contig_849	12013	3	N	N	1	*	*,849,*
contig_863	12010	4	N	N	1	*	*,863,*
contig_885	12009	3	N	N	1	*	*,885,*
contig_333	12007	5	N	N	1	*	*,333,*
contig_457	11909	4	N	N	1	*	*,457,*
contig_271	11899	6	N	N	1	*	*,271,*
contig_150	11892	7	N	N	2	*	*,150,*
contig_400	11870	3	N	Y	1	410	*,400,*
contig_859	11842	3	N	N	1	*	*,859,*
contig_290	11820	3	N	N	1	*	*,290,*
contig_207	11817	4	N	N	1	*	*,207,*
contig_532	11811	5	N	N	1	*	*,532,*
contig_553	11705	3	N	N	1	*	*,553,*
contig_212	11629	5	Y	Y	1	26	212
contig_558	11610	5	N	N	1	*	*,558,*
contig_700	11577	3	N	N	1	*	*,700,*
contig_799	11573	3	N	N	1	*	*,799,*
contig_364	11571	3	N	N	1	*	*,364,*
contig_846	11553	4	N	Y	2	476	*,846,*
contig_345	11541	6	N	N	1	*	*,345,*
contig_541	11528	3	N	N	1	*	*,541,*
contig_833	11427	14	N	Y	4	454	*,833,*
contig_593	11365	21	N	N	5	*	*,593,*
contig_349	11345	3	N	N	1	*	*,349,*
contig_917	11282	7	N	N	1	*	*,917,*
