#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_260	28253	3	N	N	1	*	*,260,*
contig_222	27587	7	N	Y	2	74	*,222,*
contig_285	27504	3	N	N	1	*	*,285,*
contig_221	27467	10	N	Y	1	74	*,221,*
contig_86	27058	13	N	Y	2	*	86
contig_216	26987	5	N	N	1	*	*,543,216,*
contig_356	26877	5	N	N	1	*	*,356,*
contig_49	26758	4	N	N	1	*	*,49,*
contig_126	26489	9	N	N	1	*	98,526,126
contig_493	26385	3	N	N	1	*	*,493,*
contig_252	26266	3	N	N	1	*	*,252,*
contig_163	26200	8	N	N	2	*	*,163,*
contig_506	25845	4	N	N	1	*	*,506,*
contig_391	25621	6	N	N	1	*	*,391,*
contig_523	25607	4	N	N	1	*	*,523,*
contig_153	25435	18	N	Y	3	*	153
contig_479	25278	3	N	N	1	*	*,479,*
contig_317	25251	4	N	N	1	*	*,317,*
contig_120	25221	10	N	Y	2	250	*,120,*
contig_492	25157	4	N	N	1	*	*,492,*
contig_42	25146	6	N	N	1	*	*,42,*
contig_411	25117	4	N	N	1	*	*,411,*
contig_62	24984	4	N	N	1	*	*,62,*
contig_259	24781	3	N	N	1	*	*,259,*
contig_378	24404	4	N	N	1	*	*,378,*
contig_111	24340	6	N	Y	1	246	*,111
contig_370	24217	6	N	N	1	*	*,370,*
contig_254	24092	3	N	N	1	*	*,254,*
contig_227	24088	4	N	N	1	*	*,227,*
contig_509	23885	5	N	N	1	*	*,509,*
contig_515	23786	4	N	N	1	*	*,515,*
contig_490	23770	4	N	N	1	*	*,490,*
contig_50	23701	3	N	N	1	*	*,50,*
contig_298	23679	5	N	N	1	*	*,298,*
contig_161	23537	4	N	N	1	*	*,161,*
contig_510	23505	4	N	N	1	*	*,510,*
contig_106	23321	4	N	N	1	*	*,106,*
contig_507	23318	7	N	N	1	*	*,507,*
contig_388	23198	6	N	N	1	*	*,388,*
contig_312	23073	3	N	N	1	*	*,312,*
contig_508	23041	3	N	N	1	*	*,508,*
contig_359	22534	3	N	N	1	*	*,359,*
contig_323	22508	4	N	N	1	*	*,323,*
contig_72	22396	11	N	Y	2	238	*,72,*
contig_235	22338	3	N	N	1	*	*,235,*
contig_162	21868	5	N	N	1	*	*,162,*
contig_398	21834	4	N	N	1	*	*,398,*
contig_79	21790	6	N	Y	1	242	*,79,*
contig_223	21582	3	N	N	1	*	*,223,*
contig_238	21560	4	N	N	1	*	*,238,*
contig_258	21518	3	N	N	1	*	*,258,*
contig_368	21493	6	N	N	1	*	*,368,*
contig_182	21399	4	N	N	1	*	*,182,*
contig_473	21381	3	N	N	1	*	*,473,*
contig_24	21324	11	N	N	2	*	*,24,*
contig_219	21120	3	N	N	1	*	*,219,*
contig_538	20985	7	N	N	1	*	*,538,*
contig_471	20689	4	N	N	1	*	*,471,*
contig_429	20396	3	N	N	1	*	*,429,*
contig_457	20289	5	N	N	1	*	*,457,*
contig_413	20023	3	N	N	1	*	*,413,*
contig_305	19952	4	N	N	1	*	*,305,*
contig_112	19468	7	N	Y	1	246	*,112
contig_101	19177	11	N	N	1	*	99,98,100,101,*
contig_536	18730	9	N	N	2	*	*,536,*
contig_462	18621	6	N	N	1	*	*,462,*
contig_430	18604	3	N	N	1	*	*,430,*
contig_5	18593	9	N	N	1	*	*,5,*
contig_497	18519	5	N	N	1	*	*,497,*
contig_300	18384	6	N	Y	3	260	*,300,*
contig_331	18157	3	N	N	1	*	*,331,*
contig_494	18116	3	N	N	1	*	*,494,*
contig_390	18100	3	N	N	1	*	*,390,*
contig_554	18008	3	N	N	1	*	*,554,*
contig_374	18005	3	N	N	1	*	*,374,*
contig_302	17980	4	N	N	1	*	*,302,*
contig_496	17974	8	N	N	1	*	*,496,*
contig_376	17862	11	N	N	2	*	*,375,376
contig_373	17799	3	N	N	1	*	*,373,*
contig_56	17628	6	N	N	1	*	*,56,*
contig_465	17558	4	N	N	1	*	*,465,*
contig_404	17500	7	N	Y	2	226	*,404,*
contig_74	17329	3	N	Y	1	178	*,74,*
contig_422	17211	5	N	N	1	*	*,422,*
contig_425	17181	4	N	N	1	*	*,425,*
contig_339	17112	4	N	N	1	*	*,339,*
contig_159	17092	6	N	N	1	*	*,159,*
contig_102	17087	6	N	N	1	*	102,*
contig_395	17076	5	N	N	1	*	*,395,*
contig_133	17056	4	N	Y	2	184	*,133,*
contig_318	16957	3	N	N	1	*	*,318,*
contig_551	16886	5	N	Y	1	260	*,551,*
contig_420	16678	3	N	N	1	*	*,420,*
contig_502	16468	4	N	N	1	*	*,502,*
contig_442	16369	3	N	N	1	*	*,442,*
contig_495	16268	7	N	N	1	*	*,495,*
contig_1	16235	20	N	Y	4	*	1
contig_303	16084	4	N	N	1	*	*,303,*
contig_155	15600	9	N	N	1	*	153,155,-232,-545
contig_363	15457	4	N	N	1	*	*,363,*
contig_14	15325	13	N	N	1	*	*,15,14,*
contig_91	15156	4	N	N	1	*	*,91,*
contig_532	15153	7	N	Y	1	184	*,532,*
contig_329	14982	3	N	N	1	*	*,329,*
contig_215	14933	4	N	N	1	*	*,215,*
contig_393	14919	3	N	N	1	*	*,393,*
contig_469	14905	3	N	N	1	*	*,469,*
contig_218	14899	4	N	N	1	*	*,218,*
contig_350	14847	8	N	N	2	*	*,350,*
contig_244	14713	7	N	N	1	*	244,547,-246
contig_184	14532	6	N	N	1	*	*,184,*
contig_201	14396	4	N	N	1	*	*,201,*
contig_160	14325	9	N	N	2	*	*,160,*
contig_90	14325	8	N	N	2	*	*,90,*
contig_40	14300	5	N	Y	1	168	*,40,*
contig_403	14292	6	N	Y	2	226	*,403,*
contig_51	14177	4	N	N	1	*	*,51,*
contig_341	14167	38	N	Y	7	*	341
contig_210	14164	3	N	N	1	*	*,210,*
contig_352	14086	10	N	N	2	*	344,352,-351
contig_340	14064	3	N	N	1	*	*,340,*
contig_211	14025	7	N	N	1	*	*,211,*
contig_226	13937	3	N	N	1	*	*,226,*
contig_448	13907	6	N	N	1	*	*,448,*
contig_358	13846	3	N	N	1	*	*,358,*
contig_383	13775	3	N	N	1	*	*,383,*
contig_41	13687	4	N	Y	1	168	*,41,*
contig_321	13681	4	N	N	1	*	*,321,*
contig_449	13662	5	N	N	1	*	*,449,*
contig_405	13637	5	N	N	1	*	*,405,*
contig_436	13520	3	N	N	1	*	*,436,*
contig_351	13292	15	N	Y	2	*	351
contig_199	13075	7	N	N	1	*	*,199,*
contig_306	13047	5	N	N	1	*	*,306,*
contig_512	13006	3	N	N	1	*	*,512,*
contig_142	12988	6	N	N	1	*	*,142,*
contig_143	12934	10	N	N	2	*	*,143,*
contig_115	12900	3	N	Y	1	246	115,*
contig_443	12561	3	N	N	1	*	*,443,*
contig_243	12484	5	N	Y	1	208	*,243,*
contig_328	12352	3	N	N	1	*	*,328,*
contig_245	12348	8	N	N	1	*	246,-547,245
contig_361	12240	6	N	N	1	*	*,361,*
contig_522	12235	8	N	N	2	*	*,522,*
contig_439	12180	3	N	N	1	*	*,439,*
contig_134	12143	6	N	N	1	*	*,134,*
contig_248	12142	6	N	Y	1	*	*,248,*
contig_500	12110	3	N	Y	3	*	*,500,*
contig_338	12048	5	N	N	1	*	*,338,*
contig_394	12003	3	N	N	1	*	*,394,*
contig_251	11973	9	N	N	1	*	*,251,*
contig_504	11970	3	N	N	1	*	*,504,*
contig_377	11764	3	N	N	1	*	*,377,*
contig_438	11740	3	N	N	1	*	*,438,*
contig_407	11622	3	N	N	1	*	*,407,*
contig_273	11619	4	N	N	1	*	*,273,*
contig_535	11588	6	Y	Y	1	150	535
contig_288	11566	4	N	N	1	*	*,288,*
contig_428	11450	4	N	N	1	*	*,428,*
contig_434	11384	3	N	N	1	*	*,434,*
contig_332	11347	5	N	N	1	*	*,332,*
contig_347	11273	5	N	N	1	*	*,347,*
contig_451	11228	3	N	N	1	*	*,451,*
contig_315	11113	4	N	Y	1	244	*,315,*
contig_269	11005	5	Y	Y	1	136	269
contig_345	11005	6	N	N	1	*	*,345,*
contig_511	10952	3	N	N	1	*	*,511,*
contig_336	10792	5	N	N	1	*	*,336,*
contig_154	10714	16	N	N	3	*	153,154
contig_415	10639	4	N	N	1	*	*,415,*
contig_467	10559	3	N	N	1	*	*,467,*
contig_280	10522	7	N	N	1	*	*,280,*
contig_412	10377	3	N	N	1	*	*,412,*
contig_520	10344	5	N	N	1	*	*,520,*
contig_485	10329	3	N	N	1	*	*,485,*
contig_166	10324	12	N	Y	1	200	*,166,*
contig_491	10323	3	N	N	1	*	*,491,*
contig_544	10310	8	N	Y	1	186	*,544,*
contig_125	10307	3	N	N	1	*	*,125,*
contig_478	10219	4	N	N	1	*	*,478,*
contig_122	10143	5	N	N	1	*	*,122,*
contig_80	10004	4	N	Y	1	240	*,80,*
contig_123	9984	3	N	N	1	*	*,123,*
contig_138	9981	3	N	N	1	*	*,138,*
contig_392	9907	3	N	N	1	*	*,392,*
contig_316	9844	5	N	N	1	*	*,316,*
contig_89	9810	9	N	N	2	*	*,89,*
contig_181	9753	3	N	N	1	*	*,181,*
contig_400	9683	3	N	N	1	*	*,400,*
contig_132	9677	3	N	N	1	*	*,132,*
contig_477	9512	8	N	N	2	*	*,477,*
contig_397	9406	3	N	N	1	*	*,397,*
contig_452	9402	3	N	N	1	*	*,452,*
contig_77	9290	3	N	N	1	*	*,77,*
contig_364	9140	3	N	N	1	*	*,364,*
contig_309	9138	4	N	N	1	*	*,309,*
contig_169	8956	15	N	N	3	*	*,169,*
contig_513	8943	5	N	N	1	*	*,513,*
contig_379	8933	8	Y	N	1	*	379
contig_292	8782	3	N	N	1	*	*,292,*
contig_224	8732	6	N	N	1	*	*,224,*
contig_414	8685	17	N	N	4	*	*,414,*
contig_327	8658	4	N	N	1	*	*,327,*
contig_548	8501	11	N	N	2	*	*,548,*
contig_529	8482	4	N	Y	1	250	*,529,*
contig_20	8467	20	N	N	3	*	*,20,*
contig_118	8385	6	N	N	1	*	*,118,*
contig_427	8327	3	N	N	1	*	*,427,*
contig_320	8287	7	N	N	1	*	*,320,*
contig_191	8244	3	N	N	1	*	*,191,*
contig_208	8223	3	N	Y	1	206	*,208,*
contig_267	8107	5	N	N	1	*	*,267,*
contig_455	7998	5	N	N	1	*	*,455,*
contig_151	7965	5	N	N	1	*	*,151,*
contig_541	7911	8	N	Y	2	206	*,541,*
contig_301	7824	6	N	N	1	*	*,301,*
contig_399	7769	9	N	N	2	*	*,399,*
contig_148	7756	3	N	Y	1	*	148
contig_268	7748	20	N	N	5	*	*,268,*
contig_109	7673	4	N	N	1	*	*,109,*
contig_209	7665	20	N	N	5	*	209,542,542,*
contig_69	7645	11	N	Y	2	174	*,69,*
contig_524	7596	5	N	Y	1	242	*,524,*
contig_147	7575	5	N	N	1	*	147
contig_371	7526	4	N	N	1	*	*,371,*
contig_530	7514	5	N	Y	1	*	530,*
contig_435	7513	7	N	N	1	*	*,435,*
contig_293	7387	3	N	N	1	*	*,293,*
contig_431	7353	3	N	N	1	*	*,431,*
contig_229	7284	4	N	Y	1	186	*,229,*
contig_241	7171	4	N	Y	1	210	*,241,*
contig_257	7165	5	N	N	1	*	*,257,*
contig_333	7116	5	N	N	1	*	*,333,*
contig_114	7066	11	N	Y	2	246	114
contig_207	7034	3	N	N	1	*	*,207,*
contig_516	6985	3	N	N	1	*	*,516,*
contig_173	6853	3	N	N	1	*	*,173,*
contig_355	6784	20	Y	N	3	*	355
contig_225	6762	3	N	N	1	*	*,225,*
contig_205	6733	3	N	N	1	*	*,205,*
contig_401	6704	4	N	N	1	*	*,401,*
contig_121	6637	6	N	Y	1	250	*,121,*
contig_286	6510	8	N	Y	2	214	*,286,*
contig_382	6470	9	N	Y	1	224	*,382,*
contig_353	6429	3	N	N	1	*	*,353,*
contig_152	6286	18	N	N	4	*	*,152,*
contig_475	6244	3	N	N	1	*	*,475,*
contig_402	6203	5	N	N	1	*	*,402,*
contig_498	6116	3	N	N	1	*	*,498,*
contig_204	6100	3	N	N	1	*	*,204,*
contig_299	6009	9	N	N	2	*	*,299,*
contig_553	5988	21	N	Y	7	*	*,553,*
contig_322	5959	20	Y	N	3	*	322
contig_141	5871	3	N	N	1	*	*,141,*
contig_281	5846	3	N	N	1	*	*,281,*
contig_450	5680	3	N	N	1	*	*,450,*
contig_278	5617	4	N	N	1	*	*,278,*
contig_19	5576	14	N	Y	2	234	*,19,*
contig_531	5573	24	Y	N	4	*	531
contig_372	5564	20	N	N	4	*	*,372,*
contig_360	5539	4	N	N	1	*	*,360,*
contig_537	5480	40	Y	N	7	*	537
contig_94	5375	20	Y	Y	6	4	94
contig_313	5371	7	N	N	1	*	*,313,*
contig_546	5369	24	Y	N	4	*	546
contig_446	5351	5	N	Y	2	230	*,446,*
contig_445	5350	6	N	Y	3	230	*,445,*
contig_311	5314	4	N	N	1	*	*,311,*
contig_230	5304	9	N	N	1	*	*,230,*
contig_319	5127	4	N	N	1	*	*,319,*
contig_389	5115	6	N	N	1	*	*,389,*
contig_194	5104	3	N	N	1	*	*,194,*
contig_177	4942	4	N	Y	1	162	*,177,*
contig_113	4851	13	N	Y	2	246	113,*
contig_272	4779	3	N	N	1	*	*,272,*
contig_190	4778	4	N	N	1	*	*,190,*
contig_192	4750	20	N	N	2	*	*,192,*
contig_63	4687	6	N	N	1	*	*,63,*
contig_426	4674	3	N	N	1	*	*,426,*
contig_261	4497	5	N	Y	1	256	*,261,*
contig_262	4485	4	N	Y	2	256	*,262,*
contig_240	4406	3	N	Y	1	210	*,240,*
contig_284	4387	7	N	N	1	*	*,284,*
contig_198	4311	8	N	Y	1	248	198,*
contig_117	4205	18	N	Y	2	192	*,117,*
contig_499	4133	37	Y	Y	18	*	499
contig_406	4050	4	N	N	1	*	*,406,*
contig_310	3980	3	N	N	1	*	*,310,*
contig_167	3888	18	N	Y	3	200	*,167,*
contig_197	3741	9	N	Y	1	248	*,197,*
contig_274	3713	9	N	N	2	*	*,274,*
contig_380	3681	7	N	Y	1	224	*,380,*
contig_67	3524	5	N	Y	1	176	*,67,*
contig_47	3511	5	N	Y	1	236	*,47,*
contig_23	3468	6	N	Y	2	164	*,23,*
contig_176	3428	20	N	N	4	*	*,176,*
contig_68	3428	3	N	Y	1	176	*,68,*
contig_103	3414	14	N	N	3	*	*,103,*
contig_157	3405	6	N	Y	1	196	*,157,*
contig_263	3297	17	N	Y	5	258	*,263,*
contig_440	3271	5	N	N	1	*	*,440,*
contig_559	3229	4	Y	Y	1	*	559
contig_326	2902	10	N	Y	1	218	*,326,*
contig_247	2613	6	N	N	1	*	247
contig_105	2546	20	N	Y	5	190	*,105,*
contig_18	2517	20	N	Y	4	234	*,18,*
contig_93	2328	5	N	Y	1	188	*,93,*
contig_37	2280	4	N	Y	1	166	*,37,*
contig_343	1992	7	N	Y	1	*	343
contig_187	1979	3	N	Y	1	204	*,187,*
contig_171	1810	6	N	Y	1	202	*,171,*
contig_146	1795	20	N	Y	6	*	146
contig_349	1764	8	N	Y	1	252	*,349,*
contig_501	1724	3	N	Y	3	*	*,501,*
contig_196	1698	3	N	Y	1	248	*,196
contig_16	1592	20	N	Y	4	122	16
contig_525	1546	6	N	Y	1	240	*,525,*
contig_96	1313	20	N	Y	3	146	96
contig_92	1311	14	N	Y	2	188	*,92,*
contig_195	1202	20	N	Y	6	248	*,195
contig_418	1200	20	N	Y	6	*	418
contig_231	1190	7	N	N	1	*	*,231,*
contig_178	1140	7	N	Y	1	162	*,178,*
contig_131	932	9	N	N	1	*	*,131,*
contig_366	739	5	N	Y	1	100	*,366,*
contig_97	729	20	N	Y	4	146	97
contig_17	728	4	N	Y	1	122	17
contig_474	630	17	Y	Y	3	*	474
contig_95	627	20	N	Y	3	146	95
contig_174	566	9	N	Y	1	*	174
contig_239	559	13	N	N	3	*	*,239,*
