#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_111	20805	3	N	N	1	*	*,111,*
contig_33	20516	6	N	N	1	*	*,33,*
contig_332	20511	3	N	N	1	*	*,332,*
contig_320	20483	3	N	N	1	*	*,320,*
contig_200	20205	5	N	N	1	*	*,200,*
contig_42	20202	16	N	Y	1	210	*,42,*
contig_199	20045	4	N	N	1	*	*,199,*
contig_353	20031	6	N	N	1	*	*,353,*
contig_156	19671	3	N	N	1	*	*,156,*
contig_4	19566	8	N	N	1	*	*,4,*
contig_192	19533	4	N	N	1	*	*,192,*
contig_252	19483	6	N	N	1	*	*,252,*
contig_309	19433	6	N	N	1	*	*,309,*
contig_6	19375	15	N	Y	1	206	*,6,*
contig_31	19369	5	N	N	1	*	*,31,*
contig_286	18995	7	N	Y	1	300	*,286,*
contig_232	18664	4	N	N	1	*	*,232,*
contig_137	18340	4	N	N	1	*	*,137,*
contig_107	18301	6	N	N	1	*	*,107,*
contig_254	18201	5	N	Y	1	220	*,254,*
contig_358	18140	6	N	Y	1	*	*,358
contig_225	18077	5	N	Y	1	290	*,225,*
contig_83	17949	4	N	N	1	*	*,83,*
contig_44	17767	5	N	Y	1	272	*,44,*
contig_197	17600	5	N	N	1	*	*,197,*
contig_375	17568	19	Y	N	1	*	375
contig_231	17379	6	N	N	1	*	*,231,*
contig_128	17139	3	N	Y	1	214	*,128,*
contig_293	17134	4	N	N	1	*	*,293,*
contig_47	17051	5	N	N	1	*	*,47,*
contig_13	16931	9	N	Y	1	136	*,13,*
contig_105	16896	3	N	N	1	*	*,105,*
contig_146	16828	4	N	N	1	*	*,146,*
contig_348	16778	8	N	N	2	*	*,348,*
contig_218	16622	4	N	N	1	*	*,218,*
contig_5	16578	6	N	Y	1	206	*,5,*
contig_322	16033	5	N	N	1	*	*,322,*
contig_210	16012	3	N	N	1	*	*,210,*
contig_336	15866	3	N	N	1	*	*,336,*
contig_132	15853	4	N	N	1	*	*,132,*
contig_185	15782	4	N	Y	1	264	*,185
contig_140	15586	6	N	N	1	*	*,140,*
contig_247	15312	5	Y	Y	1	34	247
contig_323	15200	4	N	N	1	*	*,323,*
contig_268	14781	13	N	N	1	*	*,268,*
contig_326	14763	3	N	N	1	*	*,326,*
contig_319	14724	5	N	N	1	*	*,319,*
contig_329	14700	6	N	N	1	*	*,329,*
contig_49	14468	4	N	N	1	*	*,49,*
contig_273	14390	6	N	Y	1	252	*,273,*
contig_328	14365	3	N	N	1	*	*,328,*
contig_95	13956	8	N	Y	2	218	*,95,*
contig_180	13921	3	N	N	1	*	*,180,*
contig_349	13861	9	N	N	2	*	*,349,*
contig_299	13709	5	N	N	1	*	*,299,*
contig_314	13588	3	N	N	1	*	*,314,*
contig_317	13550	4	N	N	1	*	*,317,*
contig_352	13517	17	N	Y	1	232	*,352,*
contig_337	13417	11	N	N	2	*	*,337,*
contig_343	13354	5	N	Y	1	270	*,343,*
contig_276	13316	3	N	N	1	*	*,276,*
contig_48	13277	17	Y	Y	1	4	48
contig_148	13116	17	N	Y	3	262	*,148,*
contig_115	13077	7	N	N	1	*	*,115,*
contig_238	12836	9	N	N	1	*	-237,238
contig_129	12670	4	N	Y	1	214	*,129,*
contig_96	12222	3	N	N	1	*	*,96,*
contig_150	12146	8	N	N	2	*	*,150,*
contig_257	12101	9	N	N	1	*	257
contig_36	11989	4	N	N	1	*	*,36,*
contig_63	11890	5	N	N	1	*	*,63,*
contig_361	11820	5	N	Y	1	246	*,361,*
contig_106	11690	6	N	N	1	*	*,106,*
contig_270	11448	7	Y	Y	1	148	270
contig_302	11424	4	N	N	1	*	*,302,*
contig_235	11351	4	N	N	1	*	*,235,*
contig_118	11221	7	N	N	1	*	*,118,*
contig_59	11029	23	Y	N	2	*	59
contig_355	10473	17	N	Y	1	294	*,355,*
contig_258	10416	4	Y	Y	1	146	258
contig_54	10028	13	Y	Y	4	6	54
contig_112	10027	4	N	N	1	*	*,112,*
contig_110	9799	3	Y	Y	1	198	110
contig_139	9668	4	N	N	1	*	*,139,*
contig_35	9632	15	Y	N	2	*	35
contig_301	9628	6	N	N	1	*	*,301,*
contig_120	9581	3	N	N	1	*	*,120,*
contig_145	9508	5	N	N	1	*	*,145,*
contig_144	9407	20	N	Y	4	224	*,144,*
contig_373	9308	16	N	Y	1	300	*,373,*
contig_174	8912	3	N	N	1	*	*,174,*
contig_215	8515	3	N	Y	1	*	215
contig_357	8514	8	Y	N	1	*	357
contig_71	8494	3	N	N	1	*	*,71,*
contig_226	8464	3	Y	Y	1	30	226
contig_29	8438	4	Y	Y	1	150	29
contig_102	8306	3	N	N	1	*	*,102,*
contig_78	7937	6	N	Y	1	282	*,78,*
contig_149	7863	17	N	Y	1	262	*,149,*
contig_288	7832	4	Y	Y	1	190	288
contig_177	7812	11	N	N	1	*	*,177,*
contig_10	7739	10	N	Y	1	208	*,10,*
contig_289	7716	20	N	Y	1	258	*,289,*
contig_74	7655	6	N	N	1	*	*,74,*
contig_208	7628	4	Y	Y	1	156	208
contig_272	7321	3	N	Y	1	252	*,272,*
contig_27	7300	8	N	N	1	*	*,27,*
contig_126	7239	90	N	N	22	*	*,126,*
contig_267	7213	3	N	N	1	*	*,267,*
contig_311	7104	3	N	N	1	*	*,311,*
contig_282	7093	8	Y	Y	1	196	282
contig_97	6994	3	N	N	1	*	*,97,*
contig_70	6946	3	Y	Y	1	10	70
contig_142	6698	18	N	Y	1	226	*,142,*
contig_234	6623	6	N	N	1	*	*,234,*
contig_275	6598	15	N	Y	2	298	*,275,*
contig_212	6540	5	Y	Y	1	28	212
contig_84	6528	6	N	N	1	*	*,84,*
contig_266	6499	3	N	N	1	*	*,266,*
contig_86	6491	6	N	Y	2	216	*,86,*
contig_175	6386	4	N	N	1	*	*,175,*
contig_131	6380	9	N	N	1	*	*,131,*
contig_222	6256	6	N	Y	2	244	*,222,*
contig_242	6203	8	Y	Y	1	204	242
contig_17	5992	17	N	Y	2	266	*,17,*
contig_271	5973	3	N	N	1	*	*,271,*
contig_331	5673	3	N	N	1	*	*,331,*
contig_141	5246	16	N	Y	2	226	*,141,*
contig_161	5240	5	N	N	1	*	*,161,*
contig_85	4912	3	Y	Y	1	164	85
contig_101	4823	3	Y	Y	1	168	101
contig_312	4605	41	N	N	8	*	*,312,*
contig_219	4589	11	N	Y	1	242	*,219,*
contig_295	4565	17	N	Y	1	278	*,295,*
contig_157	4314	4	N	Y	1	230	*,157,*
contig_88	4234	5	N	N	1	*	*,88,*
contig_16	4056	15	N	Y	1	266	*,16,*
contig_154	3946	20	N	Y	2	228	*,154,*
contig_153	3935	7	N	Y	1	228	*,153,*
contig_109	3744	14	N	Y	1	286	*,109,*
contig_223	3688	6	N	Y	2	244	*,223,*
contig_183	3507	5	N	Y	1	264	183,*
contig_224	3465	17	N	Y	1	290	*,224,*
contig_274	3432	12	N	Y	1	298	*,274,*
contig_20	3369	20	N	Y	3	268	*,20,*
contig_305	3130	3	N	Y	1	260	*,305,*
contig_143	3014	20	N	Y	2	224	*,143,*
contig_66	2944	12	N	Y	1	280	*,66,*
contig_56	2816	7	Y	Y	1	8	56
contig_262	2553	6	N	Y	1	248	*,262,*
contig_228	2343	18	N	Y	1	296	*,228,*
contig_45	2257	18	N	Y	3	272	*,45,*
contig_196	1953	3	N	Y	1	238	*,196,*
contig_294	1885	15	N	Y	1	278	*,294,*
contig_281	1712	9	N	Y	1	254	*,281,*
contig_57	1699	16	N	Y	2	212	*,57,*
contig_165	1313	11	N	Y	1	288	*,165
contig_201	1258	7	N	Y	2	240	*,201,*
contig_163	1182	7	N	Y	1	288	163,*
contig_283	1020	9	N	Y	1	292	*,283,*
contig_186	623	8	N	Y	1	234	*,186,*
contig_221	591	5	N	Y	1	276	*,221,*
contig_77	559	20	N	Y	2	282	*,77,*
contig_166	413	3	N	Y	1	288	*,166
