#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_222	19041	7	N	N	1	*	*,222,*
contig_736	18926	4	N	N	1	*	*,736,*
contig_632	18621	8	N	N	1	*	*,632,*
contig_253	18597	3	N	N	1	*	*,253,*
contig_58	18573	4	N	N	1	*	*,58,*
contig_712	18127	6	N	N	1	*	*,712,*
contig_192	17032	3	N	N	1	*	*,192,*
contig_350	16834	8	N	N	2	*	*,350,*
contig_142	16817	4	N	N	1	*	*,142,*
contig_1	16767	7	N	N	1	*	*,1,*
contig_730	16766	3	N	N	1	*	*,730,*
contig_552	16459	6	N	N	1	*	*,552,*
contig_163	16270	12	N	Y	1	*	163
contig_380	16131	6	N	N	1	*	*,380,*
contig_556	16111	7	N	N	1	*	*,556,*
contig_662	15989	29	N	N	1	*	*,662,*
contig_706	15873	6	N	N	1	*	*,706,*
contig_325	15724	3	N	N	1	*	*,325,*
contig_527	15691	5	N	N	1	*	*,527,*
contig_734	15254	7	N	N	1	*	*,734,*
contig_263	15202	22	N	N	3	*	259,258,254,254,259,258,263,407,406,407,406,406,406,406,406,406,406,406,406,406,406,406,406,406
contig_388	15021	4	N	N	1	*	*,388,*
contig_561	14885	3	N	N	1	*	*,561,*
contig_367	14447	3	N	N	1	*	*,367,*
contig_767	14313	3	N	N	1	*	*,767,*
contig_143	14263	5	N	N	1	*	*,143,*
contig_299	14260	16	N	N	1	*	*,299,*
contig_528	14247	6	N	N	1	*	*,528,*
contig_723	14212	3	N	N	1	*	*,723,*
contig_476	14050	5	N	N	1	*	*,476,*
contig_657	14012	6	N	N	1	*	*,657,*
contig_711	13955	4	N	N	1	*	*,711,*
contig_171	13938	13	N	N	1	*	*,171,*
contig_488	13775	3	N	N	1	*	*,488,*
contig_732	13592	8	N	N	1	*	*,732,*
contig_303	13338	13	N	N	1	*	*,303,*
contig_35	13093	8	N	N	1	*	14,14,35,82,82,82,82,-36
contig_321	12940	3	N	N	1	*	*,321,*
contig_187	12703	9	N	N	1	*	*,187,*
contig_549	12693	3	N	N	1	*	*,549,*
contig_213	12687	5	N	N	1	*	*,213,*
contig_713	12647	4	N	N	1	*	*,713,*
contig_346	12602	3	N	N	1	*	*,346,*
contig_729	12536	3	N	N	1	*	*,729,*
contig_615	12473	8	N	N	1	*	*,615,*
contig_749	12416	8	N	N	1	*	*,749,*
contig_391	12324	8	N	N	1	*	*,391,*
contig_722	11795	3	N	N	1	*	*,722,*
contig_158	11768	10	N	N	1	*	-182,158,205
contig_742	11721	6	N	N	1	*	*,742,*
contig_744	11202	9	N	N	1	*	*,744,*
contig_716	11137	3	N	N	1	*	*,716,*
contig_214	10572	8	N	N	2	*	214,-202,205
contig_612	10493	3	N	N	1	*	*,612,*
contig_606	10477	4	N	N	1	*	*,606,*
contig_601	10422	5	N	N	1	*	*,601,*
contig_623	10381	3	N	N	1	*	*,623,*
contig_724	10348	4	N	N	1	*	*,724,*
contig_318	10328	5	Y	N	1	*	318
contig_359	10255	11	N	N	1	*	*,359,*
contig_514	10222	3	N	N	1	*	*,514,*
contig_150	10208	7	N	N	1	*	*,150,*
contig_497	10107	10	N	N	2	*	*,497,*
contig_536	9992	3	N	N	1	*	*,536,*
contig_616	9989	3	N	N	1	*	*,616,*
contig_374	9874	6	N	N	1	*	*,374,*
contig_358	9841	6	N	N	1	*	*,358,*
contig_630	9618	8	N	N	1	*	*,630,*
contig_239	9601	9	N	N	1	*	*,239,*
contig_220	9452	9	N	N	1	*	*,220,*
contig_789	9397	21	Y	N	1	*	789
contig_719	9380	7	N	N	1	*	*,719,*
contig_485	9343	11	N	N	1	*	*,485,*
contig_399	9312	4	N	N	1	*	*,399,*
contig_462	9305	3	N	N	1	*	*,462,*
contig_473	9296	4	N	N	1	*	*,473,*
contig_661	9282	4	N	N	1	*	*,661,*
contig_695	9245	5	N	N	1	*	*,695,*
contig_172	9186	9	N	N	1	*	*,172,*
contig_311	9156	21	N	N	2	*	*,311,308,308,312,308,*
contig_167	9060	8	N	N	1	*	167,-297
contig_159	8988	15	N	N	2	*	159,*
contig_748	8950	3	N	N	1	*	*,748,-52
contig_347	8884	8	N	N	1	*	*,347,*
contig_682	8831	5	N	N	1	*	*,682,*
contig_397	8759	10	N	N	2	*	*,397,*
contig_505	8533	11	Y	N	1	*	505
contig_550	8517	3	N	N	1	*	*,550,*
contig_487	8380	4	N	N	1	*	*,487,*
contig_636	8374	4	N	N	1	*	*,636,*
contig_620	8288	22	Y	N	1	*	620
contig_53	8267	182	N	N	36	*	-48,-50,-48,53,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
contig_301	8148	5	N	Y	1	64	*,301,*
contig_639	8146	8	N	N	2	*	*,639,*
contig_219	8139	13	N	N	1	*	*,219,*
contig_691	8099	5	N	N	1	*	*,691,*
contig_721	8084	5	N	N	1	*	*,721,*
contig_605	8035	4	N	N	1	*	*,605,*
contig_489	7963	4	N	N	1	*	*,489,*
contig_363	7957	5	N	N	1	*	*,363,*
contig_509	7940	3	N	N	1	*	*,509,*
contig_807	7881	178	Y	N	11	*	807
contig_784	7864	5	N	N	1	*	*,784,*
contig_264	7837	22	N	N	4	*	264,406,407,408
contig_54	7825	5	N	N	1	*	*,54,*
contig_418	7782	22	Y	N	2	*	418
contig_295	7773	21	Y	N	1	*	295
contig_329	7743	5	N	N	1	*	*,329,*
contig_490	7702	5	N	N	1	*	*,490,*
contig_43	7664	18	N	N	4	*	43,591,593,*
contig_737	7621	3	N	N	1	*	*,737,*
contig_806	7617	21	Y	N	1	*	806
contig_447	7589	5	N	N	1	*	*,447,*
contig_511	7542	6	N	N	1	*	*,511,*
contig_698	7312	24	N	Y	1	*	698
contig_574	7218	3	N	N	1	*	*,574,*
contig_445	7162	11	N	N	1	*	*,445,*
contig_551	7146	4	N	N	1	*	*,551,*
contig_506	7133	4	Y	Y	1	42	506
contig_570	7038	9	N	N	2	*	*,570,*
contig_800	7024	15	Y	N	1	*	800
contig_526	6891	4	N	N	1	*	*,526,*
contig_183	6885	12	N	Y	1	*	183
contig_402	6879	5	N	N	1	*	*,402,*
contig_555	6875	7	N	N	1	*	*,555,*
contig_396	6852	10	Y	N	1	*	396
contig_565	6837	4	N	N	1	*	*,565,*
contig_572	6827	19	N	N	1	*	*,572,*
contig_294	6809	37	N	N	3	*	*,294,*
contig_741	6802	4	N	N	1	*	*,741,*
contig_799	6756	52	Y	N	3	*	799
contig_306	6719	6	N	N	1	*	*,306,*
contig_715	6632	3	N	N	1	*	*,715,*
contig_323	6600	5	N	N	1	*	*,323,*
contig_604	6326	9	N	N	1	*	*,604,*
contig_459	6325	5	N	N	1	*	*,459,*
contig_571	6275	3	N	N	1	*	*,571,*
contig_558	6218	8	N	N	1	*	*,558,*
contig_804	6163	25	Y	N	1	*	804
contig_215	6161	9	N	N	1	*	*,215,*
contig_456	6153	5	N	N	1	*	*,456,*
contig_596	6116	20	N	N	5	*	*,596,*
contig_466	6104	3	N	N	1	*	*,466,*
contig_236	6040	3	N	N	1	*	*,236,*
contig_38	6032	22	N	N	3	*	*,38,*
contig_495	5879	4	N	N	1	*	*,495,*
contig_208	5838	10	N	N	1	*	208,298,*
contig_771	5757	20	Y	N	3	*	771
contig_300	5739	10	N	N	2	*	*,300,*
contig_563	5735	3	N	N	1	*	*,563,*
contig_689	5679	3	N	N	1	*	*,689,*
contig_524	5622	7	N	N	1	*	*,524,*
contig_559	5619	5	N	N	1	*	*,559,*
contig_781	5617	4	Y	Y	1	*	781
contig_156	5613	9	N	N	1	*	-163,156,-132,*
contig_394	5568	3	N	N	1	*	*,394,*
contig_679	5516	5	N	N	1	*	*,679,*
contig_608	5509	7	N	N	1	*	*,608,*
contig_763	5464	16	Y	N	1	*	763
contig_535	5426	9	N	N	1	*	*,535,*
contig_8	5420	3	N	N	1	*	*,8,*
contig_184	5341	7	N	N	1	*	*,184,*
contig_468	5332	21	Y	N	5	*	468
contig_692	5320	8	N	N	1	*	*,692,*
contig_369	5305	3	N	Y	1	*	369
contig_136	5291	6	N	N	1	*	*,136,*
contig_410	5282	3	N	N	1	*	*,410,*
contig_317	5278	4	N	N	1	*	*,317,*
contig_788	5260	23	Y	N	1	*	788
contig_673	5232	8	N	N	2	*	*,673,*
contig_614	5228	6	N	N	1	*	*,614,*
contig_629	5203	3	N	N	1	*	*,629,*
contig_717	5192	15	N	N	1	*	*,717,*
contig_492	5152	35	Y	N	1	*	492
contig_378	5112	4	N	N	1	*	*,378,*
contig_688	5076	10	N	N	2	*	*,688,*
contig_798	5076	33	Y	N	1	*	798
contig_292	5012	4	N	N	1	*	*,292,*
contig_656	4977	4	N	N	1	*	*,656,*
contig_518	4970	3	N	N	1	*	*,518,*
contig_687	4943	20	Y	Y	1	*	687
contig_626	4942	3	N	N	1	*	*,626,*
contig_769	4914	6	N	N	1	*	*,769,*
contig_467	4888	4	N	N	1	*	*,467,*
contig_746	4848	25	N	Y	1	*	746
contig_57	4837	3	N	N	1	*	*,57,*
contig_686	4831	4	N	N	1	*	*,686,*
contig_210	4822	10	N	N	1	*	*,210,*
contig_586	4796	21	N	N	3	*	*,586,*
contig_501	4790	4	N	N	1	*	*,501,*
contig_693	4788	3	N	N	1	*	*,693,*
contig_327	4755	4	N	N	1	*	*,327,*
contig_733	4754	175	Y	Y	10	*	733
contig_268	4720	9	N	N	1	*	*,268,*
contig_379	4710	5	N	N	1	*	*,379,*
contig_590	4700	3	N	N	1	*	*,590,*
contig_328	4637	3	N	N	1	*	*,328,*
contig_416	4633	3	N	N	1	*	*,416,*
contig_808	4584	58	Y	Y	3	*	808
contig_216	4552	5	N	N	1	*	*,216,*
contig_739	4551	20	Y	Y	1	*	739
contig_669	4537	20	N	N	4	*	*,669,*
contig_237	4518	38	N	N	3	*	*,237,*
contig_766	4518	4	N	N	1	*	*,766,*
contig_628	4478	3	N	N	1	*	*,628,*
contig_708	4476	3	N	N	1	*	*,708,*
contig_796	4475	28	N	Y	1	*	796
contig_634	4473	3	N	N	1	*	*,634,*
contig_520	4471	4	N	N	1	*	*,520,*
contig_390	4458	3	N	N	1	*	*,390,*
contig_165	4439	11	N	N	1	*	*,165,*
contig_503	4431	3	N	N	1	*	*,503,*
contig_168	4424	11	N	N	1	*	-163,168,-132,*
contig_602	4335	3	N	N	1	*	*,602,*
contig_710	4301	6	N	N	1	*	*,710,*
contig_805	4273	21	Y	Y	3	*	805
contig_787	4272	8	Y	Y	1	*	787
contig_542	4229	3	N	N	1	*	*,542,*
contig_307	4203	3	N	N	1	*	*,307,*
contig_188	4184	5	N	N	1	*	*,188,*
contig_783	4168	12	Y	Y	2	*	783
contig_797	4166	20	Y	Y	4	*	797
contig_577	4131	3	N	N	1	*	*,577,*
contig_356	4086	62	N	N	3	*	*,356,*
contig_568	4082	5	N	N	1	*	*,568,*
contig_776	4042	8	N	N	1	*	*,776,*
contig_802	4042	21	Y	Y	1	*	802
contig_794	4029	17	Y	Y	3	*	794
contig_457	4009	4	N	N	1	*	*,457,*
contig_768	4008	24	Y	Y	1	*	768
contig_135	3979	4	N	N	1	*	*,135,*
contig_704	3952	3	N	N	1	*	*,704,*
contig_249	3933	22	Y	Y	1	*	249
contig_421	3917	6	N	N	1	*	*,421,*
contig_759	3910	4	N	N	1	*	*,759,*
contig_589	3892	9	N	N	2	*	*,589,*
contig_757	3860	19	Y	Y	1	*	757
contig_573	3852	3	N	N	1	*	*,573,*
contig_290	3847	13	N	N	1	*	*,290,*
contig_664	3824	3	N	N	1	*	*,664,*
contig_756	3821	20	N	Y	1	*	*,756,*
contig_667	3777	4	N	N	1	*	*,667,*
contig_293	3739	5	N	N	1	*	*,293,*
contig_670	3700	4	N	N	1	*	*,670,*
contig_801	3699	28	Y	Y	1	*	801
contig_778	3697	21	Y	Y	3	*	778
contig_529	3678	5	N	N	1	*	*,529,*
contig_134	3658	79	N	N	19	*	*,134,*
contig_365	3657	4	N	N	1	*	*,365,*
contig_562	3633	4	N	N	1	*	*,562,*
contig_539	3628	3	N	N	1	*	*,539,*
contig_663	3627	3	N	N	1	*	*,663,*
contig_486	3603	3	N	N	1	*	*,486,*
contig_422	3566	30	N	N	5	*	*,422,*
contig_764	3543	17	N	Y	2	*	764
contig_538	3536	6	N	N	1	*	*,538,*
contig_700	3529	21	N	N	1	*	700,-699,-698
contig_635	3517	8	N	N	2	*	*,635,*
contig_609	3509	37	N	N	2	*	*,609,*
contig_376	3508	6	N	N	1	*	*,376,*
contig_677	3484	5	N	N	1	*	*,677,*
contig_674	3475	8	N	N	1	*	*,674,*
contig_180	3455	5	N	N	1	*	*,180,*
contig_803	3441	21	Y	Y	1	*	803
contig_731	3387	15	N	N	3	*	*,731,*
contig_470	3376	5	N	N	1	*	*,470,*
contig_174	3369	8	N	N	1	*	*,174,*
contig_491	3369	14	N	N	1	*	*,491,*
contig_221	3367	18	N	N	2	*	*,221,*
contig_780	3365	15	Y	Y	3	*	780
contig_660	3362	21	N	N	1	*	*,660,*
contig_530	3351	4	N	N	1	*	*,530,*
contig_516	3347	23	N	N	5	*	*,516,*
contig_471	3344	6	N	N	1	*	*,471,*
contig_460	3326	3	N	Y	1	56	*,460,*
contig_575	3304	3	N	N	1	*	*,575,*
contig_190	3274	13	N	N	3	*	*,190,*
contig_354	3267	22	N	Y	1	*	354
contig_474	3263	4	N	N	1	*	*,474,*
contig_531	3235	20	Y	Y	2	*	531
contig_641	3223	4	N	N	1	*	*,641,*
contig_557	3188	3	N	N	1	*	*,557,*
contig_464	3174	18	N	N	4	*	*,464,*
contig_627	3158	3	N	N	1	*	*,627,*
contig_680	3152	3	N	N	1	*	*,680,*
contig_164	3149	9	N	N	1	*	*,164,*
contig_735	3133	3	N	N	1	*	*,735,*
contig_588	3132	51	N	N	2	*	*,588,*
contig_140	3126	3	N	N	1	*	*,140,*
contig_553	3085	6	N	N	1	*	*,553,*
contig_666	3085	5	N	N	1	*	*,666,*
contig_198	3078	10	N	Y	1	34	198
contig_461	3066	3	N	Y	1	56	*,461,*
contig_792	3058	9	Y	Y	1	*	792
contig_229	3053	11	N	N	1	*	*,229,*
contig_238	3017	23	Y	Y	1	*	238
contig_502	3006	4	N	N	1	*	*,502,*
contig_133	2999	4	N	N	1	*	*,133,*
contig_218	2999	9	N	N	1	*	*,218,*
contig_795	2995	11	Y	Y	1	*	795
contig_703	2987	7	N	N	1	*	*,703,*
contig_265	2973	20	N	N	3	*	-255,265
contig_504	2962	3	N	N	1	*	*,504,*
contig_774	2951	20	Y	Y	2	*	774
contig_291	2942	3	N	N	1	*	*,291,*
contig_777	2940	5	Y	Y	1	*	777
contig_362	2933	5	N	N	1	*	*,362,*
contig_517	2933	3	N	N	1	*	*,517,*
contig_270	2897	9	N	N	2	*	*,270,*
contig_251	2884	21	N	Y	1	6	*,251,*
contig_224	2852	7	N	Y	1	*	*,224
contig_138	2840	4	N	N	1	*	*,138,*
contig_443	2839	148	N	N	37	*	*,443,*
contig_496	2833	10	N	N	2	*	*,496,*
contig_697	2832	21	N	N	5	*	*,697,*
contig_250	2826	22	N	Y	1	6	*,250,*
contig_600	2824	4	N	N	1	*	*,600,*
contig_469	2822	5	N	N	1	*	*,469,*
contig_512	2806	7	N	N	1	*	*,512,*
contig_709	2805	8	N	N	1	*	*,709,*
contig_442	2798	20	N	Y	2	*	442
contig_728	2781	3	N	N	1	*	*,728,*
contig_665	2736	3	N	N	1	*	*,665,*
contig_230	2720	9	N	N	1	*	*,230,*
contig_141	2711	4	N	N	1	*	*,141,*
contig_790	2694	23	Y	Y	1	*	790
contig_420	2689	5	Y	Y	1	*	420
contig_633	2663	3	N	N	1	*	*,633,*
contig_400	2657	6	N	N	1	*	*,400,*
contig_372	2641	3	N	Y	1	*	372
contig_71	2618	25	N	N	6	*	*,71,*
contig_260	2591	20	N	Y	3	*	260
contig_424	2584	8	N	N	2	*	*,424,*
contig_375	2569	13	N	N	1	*	*,375,*
contig_342	2522	106	N	Y	15	*	342
contig_658	2521	3	N	N	1	*	*,658,*
contig_419	2493	5	N	N	1	*	*,419,*
contig_654	2492	34	Y	Y	2	*	654
contig_499	2477	19	N	N	4	*	*,499,*
contig_597	2471	3	Y	Y	1	*	597
contig_613	2470	4	N	N	1	*	*,613,*
contig_569	2464	8	N	N	2	*	*,569,*
contig_484	2445	8	N	N	2	*	*,484,*
contig_498	2444	7	N	N	1	*	*,498,*
contig_324	2438	6	N	N	1	*	*,324,*
contig_39	2428	3	N	Y	1	*	39,*
contig_392	2406	4	N	N	1	*	*,392,*
contig_33	2401	4	N	Y	1	*	33
contig_313	2397	20	N	N	1	*	*,313,*
contig_364	2391	3	N	N	1	*	*,364,*
contig_743	2385	41	N	Y	2	*	743
contig_304	2383	3	N	N	1	*	*,304,*
contig_625	2364	3	N	N	1	*	*,625,*
contig_740	2361	11	N	N	2	*	*,740,*
contig_525	2328	3	N	N	1	*	*,525,*
contig_226	2323	3	N	N	1	*	*,226,*
contig_534	2309	18	N	N	1	*	*,534,*
contig_622	2308	7	N	N	1	*	*,622,*
contig_137	2307	56	N	N	14	*	*,137,*
contig_770	2300	77	Y	Y	4	*	770
contig_42	2293	4	N	N	1	*	*,42,*
contig_619	2290	3	N	N	1	*	*,619,*
contig_791	2288	128	Y	Y	7	*	791
contig_7	2285	5	N	N	1	*	*,7,*
contig_668	2280	3	N	N	1	*	*,668,*
contig_326	2278	4	N	N	1	*	*,326,*
contig_564	2266	3	N	N	1	*	*,564,*
contig_446	2260	4	N	N	1	*	*,446,*
contig_377	2244	4	N	N	1	*	*,377,*
contig_320	2241	10	Y	Y	1	*	320
contig_411	2239	5	N	N	1	*	*,411,*
contig_554	2231	9	N	N	1	*	*,554,*
contig_122	2226	20	N	Y	10	*	122
contig_546	2226	3	N	N	1	*	*,546,*
contig_519	2216	3	N	N	1	*	*,519,*
contig_423	2210	3	N	N	1	*	*,423,*
contig_500	2199	12	N	N	1	*	*,500,*
contig_232	2193	5	N	N	1	*	*,232,*
contig_355	2180	20	N	Y	1	*	355
contig_322	2153	6	N	N	1	*	*,322,*
contig_240	2148	10	N	Y	2	50	*,240,*
contig_186	2140	7	N	Y	1	30	186,*
contig_644	2132	7	N	Y	1	*	644
contig_197	2125	8	N	Y	1	*	197
contig_257	2120	20	N	Y	1	*	257
contig_44	2082	6	N	N	1	*	*,44,*
contig_566	2082	11	N	N	2	*	*,566,*
contig_773	2077	20	Y	Y	1	*	773
contig_319	2076	51	N	N	3	*	*,319,*
contig_387	2053	3	N	N	1	*	*,387,*
contig_405	2045	13	Y	Y	1	*	405
contig_149	2015	4	N	Y	2	*	149
contig_217	2010	8	N	N	1	*	*,217,*
contig_701	1998	20	N	Y	2	62	*,701,*
contig_212	1976	5	N	N	1	*	*,212,*
contig_598	1970	25	N	Y	1	*	598
contig_522	1941	8	N	N	1	*	*,522,*
contig_785	1925	8	Y	Y	1	*	785
contig_173	1912	7	N	N	1	*	*,173,*
contig_477	1896	7	N	N	1	*	*,477,*
contig_273	1895	116	N	Y	38	*	273
contig_55	1889	20	Y	Y	2	*	55
contig_584	1884	21	N	Y	3	*	584
contig_352	1881	22	N	Y	1	*	352
contig_189	1871	10	N	N	2	*	*,189,*
contig_361	1865	14	N	Y	2	54	*,361,*
contig_475	1853	7	N	N	1	*	*,475,*
contig_207	1836	8	N	Y	1	32	207
contig_69	1834	25	N	N	3	*	*,69,*
contig_316	1832	84	N	N	3	*	*,316,*
contig_360	1823	18	N	Y	1	54	*,360,*
contig_681	1819	17	N	N	4	*	*,681,*
contig_68	1816	29	N	Y	2	*	68
contig_428	1785	20	N	Y	1	*	428
contig_244	1766	111	N	Y	10	*	*,244,*
contig_395	1756	6	Y	Y	1	*	395
contig_310	1754	21	N	Y	1	*	*,310,*
contig_651	1733	21	N	Y	5	*	651
contig_305	1721	8	N	N	2	*	*,305,*
contig_345	1717	20	Y	Y	5	*	345
contig_453	1712	50	N	Y	5	*	453
contig_760	1699	74	Y	Y	5	*	760
contig_579	1698	136	N	Y	8	*	579
contig_357	1692	21	N	N	3	*	*,357,*
contig_532	1668	9	N	Y	1	60	*,532,*
contig_793	1654	18	Y	Y	1	*	793
contig_645	1555	6	N	Y	3	*	645
contig_537	1519	5	Y	Y	1	*	537
contig_533	1514	14	N	Y	4	60	*,533,*
contig_262	1510	13	N	Y	6	*	262
contig_315	1495	21	N	Y	3	*	*,315,*
contig_282	1449	30	N	Y	6	*	282
contig_279	1442	55	N	Y	27	*	279
contig_206	1429	28	N	Y	1	32	206
contig_653	1420	20	N	Y	1	*	653
contig_62	1413	20	N	Y	6	*	62
contig_73	1385	20	N	Y	1	*	73
contig_646	1382	20	N	Y	1	*	646
contig_121	1380	33	N	Y	16	*	121
contig_72	1380	24	N	Y	1	*	72
contig_702	1356	20	N	Y	1	62	*,702,*
contig_63	1340	20	N	Y	4	*	63
contig_266	1335	20	N	N	5	*	*,266,*
contig_617	1333	17	N	N	1	*	*,617,*
contig_25	1331	160	N	Y	80	*	25
contig_70	1313	22	N	N	2	*	*,70,*
contig_46	1312	67	N	N	13	*	*,46,*
contig_705	1310	4	N	N	1	*	*,705,*
contig_594	1272	93	N	Y	4	*	*,594,*
contig_248	1259	20	N	Y	10	*	*,248
contig_196	1247	60	N	Y	3	36	196
contig_245	1237	25	N	Y	2	*	*,245,*
contig_655	1231	33	N	N	2	*	*,655,*
contig_4	1228	20	Y	Y	1	*	4
contig_425	1223	25	N	Y	1	*	425
contig_452	1203	21	N	Y	7	*	452
contig_444	1186	20	N	N	5	*	*,444,*
contig_472	1177	23	N	N	1	*	*,472,*
contig_583	1165	21	N	Y	2	*	583
contig_587	1147	35	Y	Y	1	*	587
contig_177	1142	20	N	Y	1	30	177
contig_431	1129	20	N	Y	1	*	431
contig_540	1128	20	N	Y	2	*	540
contig_434	1126	20	N	Y	1	*	434
contig_544	1126	35	N	Y	1	*	544
contig_439	1120	20	N	Y	2	*	439
contig_146	1106	79	N	Y	4	*	146
contig_336	1090	20	N	Y	1	*	336
contig_648	1090	20	N	Y	1	*	648
contig_275	1077	23	N	Y	1	*	275
contig_430	1075	20	N	Y	1	*	430
contig_543	1057	47	N	Y	3	*	543
contig_84	1055	23	N	Y	1	*	84
contig_671	1054	36	N	Y	2	*	671
contig_194	1051	22	N	Y	1	48	194
contig_580	1045	20	N	Y	2	*	580
contig_694	1045	16	N	Y	1	*	694
contig_463	1037	72	N	Y	4	*	*,463,*
contig_151	1014	20	N	Y	1	38	151
contig_61	972	20	N	Y	1	*	61
contig_64	968	20	N	Y	1	*	64
contig_276	928	20	N	Y	1	*	276
contig_281	926	20	N	Y	1	*	281
contig_478	915	163	N	Y	9	*	478
contig_508	911	6	N	N	1	*	*,508,*
contig_284	905	70	N	Y	4	*	284
contig_110	899	50	N	Y	25	*	110
contig_130	898	20	N	Y	1	*	130
contig_16	893	47	N	Y	2	*	16
contig_233	892	6	N	Y	2	30	233,*
contig_595	889	20	N	Y	4	*	*,595,*
contig_113	887	22	N	Y	11	*	113
