#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_286	7467	4	N	N	1	*	*,286,*
contig_532	7075	20	Y	Y	6	*	532
contig_501	7072	56	Y	Y	18	*	501
contig_449	6976	10	Y	N	1	*	449
contig_236	6781	21	N	N	5	*	*,236,*
contig_516	6755	24	Y	N	1	*	516
contig_527	6738	21	Y	N	3	*	527
contig_521	6709	21	Y	N	1	*	521
contig_459	6677	9	N	N	1	*	459
contig_182	6660	3	N	N	1	*	*,182,*
contig_53	6622	21	N	N	5	*	*,53,*
contig_515	6612	42	Y	N	2	*	515
contig_418	6582	20	N	N	5	*	*,418,*
contig_2	6568	26	N	Y	8	*	2
contig_491	6543	9	Y	N	1	*	491
contig_133	6509	8	N	N	2	*	*,133,*
contig_498	6430	25	Y	N	1	*	498
contig_62	6389	21	N	Y	10	*	*,62,*
contig_499	6387	20	Y	N	2	*	499
contig_58	6367	3	N	N	1	*	*,58,*
contig_537	6262	41	Y	N	1	*	537
contig_394	6229	6	Y	N	1	*	394
contig_519	6226	15	Y	N	1	*	519
contig_481	6206	9	Y	N	1	*	481
contig_522	6186	9	Y	N	1	*	522
contig_460	6084	20	N	N	2	*	*,460,*
contig_544	6003	13	Y	N	1	*	544
contig_526	5993	10	Y	N	2	*	526
contig_361	5987	3	N	N	1	*	*,361,*
contig_536	5936	6	Y	N	1	*	536
contig_174	5919	39	N	Y	19	*	174
contig_81	5903	21	N	Y	10	*	81
contig_511	5894	6	Y	N	1	*	511
contig_304	5784	4	N	N	1	*	*,304,*
contig_492	5729	44	Y	N	2	*	492
contig_507	5720	15	Y	N	3	*	507
contig_365	5683	22	N	N	5	*	*,365,*
contig_151	5659	4	N	N	1	*	*,151,*
contig_506	5599	15	Y	N	2	*	506
contig_514	5531	23	Y	N	1	*	514
contig_238	5474	20	N	N	5	*	*,238,*
contig_488	5463	14	Y	N	2	*	488
contig_415	5363	20	N	N	5	*	*,415,*
contig_1	5311	12	N	N	2	*	*,1,*
contig_302	5311	29	Y	Y	9	*	302
contig_496	5266	14	Y	N	2	*	496
contig_371	5208	4	N	N	1	*	*,371,*
contig_57	5178	7	N	N	1	*	*,57,*
contig_538	5166	23	Y	N	1	*	538
contig_487	5129	11	Y	Y	5	*	487
contig_542	5092	23	Y	N	1	*	542
contig_390	5091	6	N	N	1	*	*,390,*
contig_472	5040	20	Y	Y	2	*	472
contig_231	4996	45	N	Y	1	*	231
contig_351	4936	3	N	N	1	*	*,351,*
contig_336	4901	3	N	N	1	*	*,336,*
contig_523	4894	50	Y	Y	2	*	523
contig_293	4883	3	N	N	1	*	*,293,*
contig_209	4849	20	N	Y	6	*	209
contig_531	4848	36	Y	Y	1	*	531
contig_429	4813	6	N	N	1	*	*,429,*
contig_451	4746	7	N	Y	1	24	*,451,*
contig_517	4734	142	Y	Y	5	*	517
contig_446	4730	39	Y	Y	39	*	446
contig_471	4717	22	N	Y	5	*	471
contig_530	4602	21	Y	Y	1	*	530
contig_450	4538	8	N	Y	2	24	*,450,*
contig_437	4467	7	N	Y	3	20	*,437,*
contig_442	4450	20	N	N	5	*	*,442,*
contig_178	4444	4	N	Y	1	48	*,178,*
contig_509	4355	31	Y	Y	10	*	509
contig_60	4339	4	N	N	1	*	*,60,*
contig_486	4336	12	Y	Y	1	*	486
contig_427	4320	11	N	N	2	*	*,427,*
contig_265	4290	3	N	N	1	*	*,265,*
contig_337	4259	20	N	N	5	*	*,337,*
contig_284	4236	20	N	Y	1	*	284
contig_331	4153	3	N	N	1	*	*,331,*
contig_179	4128	3	N	Y	1	48	*,179,*
contig_453	4125	16	Y	Y	2	*	453
contig_470	4050	19	Y	Y	3	*	470
contig_279	4049	39	Y	Y	9	*	279
contig_445	4025	21	Y	Y	1	*	445
contig_480	3975	21	Y	Y	3	*	480
contig_369	3945	3	N	N	1	*	*,369,*
contig_466	3928	32	Y	Y	1	*	466
contig_132	3826	5	N	N	1	*	*,132,*
contig_435	3793	5	N	Y	1	20	*,435,*
contig_186	3726	23	N	Y	11	*	*,186,*
contig_528	3714	36	Y	Y	4	*	528
contig_482	3702	29	Y	Y	1	*	482
contig_524	3664	26	Y	Y	1	*	524
contig_400	3645	43	N	N	3	*	*,400,*
contig_387	3584	21	N	N	2	*	*,387,*
contig_333	3573	5	Y	Y	1	*	333
contig_97	3560	25	N	Y	12	*	*,97,*
contig_455	3553	105	N	Y	52	*	*,455,*
contig_256	3506	20	Y	Y	4	*	256
contig_504	3506	20	Y	Y	1	*	504
contig_349	3486	3	N	N	1	*	*,349,*
contig_383	3448	26	N	N	2	*	*,383,*
contig_352	3422	6	N	N	1	*	*,352,*
contig_404	3414	5	N	N	1	*	*,404,*
contig_535	3384	36	Y	Y	1	*	535
contig_353	3383	20	N	Y	3	44	*,353,*
contig_420	3372	20	Y	Y	3	*	420
contig_378	3369	18	Y	Y	4	*	378
contig_323	3347	3	N	N	1	*	*,323,*
contig_513	3189	5	Y	Y	1	*	513
contig_350	3183	4	N	N	1	*	*,350,*
contig_546	3177	21	N	Y	1	26	*,546,*
contig_276	3152	3	N	N	1	*	*,276,*
contig_379	3115	17	N	N	1	*	*,379,*
contig_467	3070	20	N	Y	2	*	467
contig_183	3011	18	N	N	1	*	*,183,*
contig_244	3001	7	Y	Y	1	*	244
contig_192	2996	53	N	Y	6	*	192
contig_368	2945	3	N	N	1	*	*,368,*
contig_347	2860	3	N	N	1	*	*,347,*
contig_547	2842	20	N	Y	2	26	*,547,*
contig_4	2832	28	N	Y	14	*	4
contig_220	2816	20	N	Y	2	*	220
contig_312	2766	98	N	Y	3	*	312
contig_399	2724	20	Y	Y	1	*	399
contig_543	2717	17	Y	Y	1	*	543
contig_10	2680	20	N	Y	10	*	10
contig_258	2663	130	N	N	13	*	*,258,*
contig_285	2660	20	Y	Y	4	*	285
contig_307	2657	21	N	Y	7	*	307
contig_203	2647	20	N	Y	10	*	203
contig_465	2633	51	Y	Y	2	*	465
contig_541	2622	11	Y	Y	1	*	541
contig_484	2614	6	N	Y	1	*	484
contig_401	2613	20	N	N	2	*	*,401,*
contig_508	2588	21	Y	Y	3	*	508
contig_412	2519	20	N	Y	4	*	412
contig_239	2492	14	Y	Y	2	*	239
contig_540	2488	19	Y	Y	1	*	540
contig_52	2461	20	N	Y	2	*	52
contig_443	2374	16	N	N	2	*	*,443,*
contig_354	2370	20	N	Y	4	44	*,354,*
contig_28	2264	118	N	Y	16	*	28
contig_131	2215	117	N	N	7	*	*,131,*
contig_315	2169	20	Y	Y	2	*	315
contig_185	2149	20	N	Y	10	*	*,185,*
contig_89	2106	47	N	Y	23	*	*,89,*
contig_422	2091	5	N	N	1	*	*,422,*
contig_99	2081	23	N	Y	7	*	*,99,*
contig_510	2024	23	Y	Y	1	*	510
contig_235	2008	20	N	Y	10	*	235
contig_478	2005	21	N	Y	1	*	478
contig_364	1911	95	Y	Y	3	*	364
contig_396	1897	35	N	Y	1	*	396
contig_493	1884	14	Y	Y	1	*	493
contig_434	1873	22	N	Y	1	*	434
contig_462	1869	21	N	Y	1	*	462
contig_207	1780	20	N	Y	4	*	207
contig_92	1719	20	N	Y	10	*	*,92,*
contig_243	1682	20	N	Y	10	*	243
contig_177	1680	20	N	Y	5	46	*,177,*
contig_299	1678	21	N	Y	1	*	299
contig_208	1664	20	N	Y	6	*	208
contig_386	1658	10	Y	Y	1	*	386
contig_197	1656	20	N	Y	2	*	197
contig_202	1624	20	N	Y	1	*	202
contig_217	1611	7	N	Y	1	*	217
contig_391	1566	77	Y	Y	3	*	391
contig_106	1548	20	N	Y	10	*	*,106,*
contig_162	1544	20	N	Y	1	*	162
contig_44	1539	21	N	Y	10	*	44
contig_9	1538	20	N	Y	2	*	9
contig_199	1520	20	N	Y	6	*	199
contig_93	1518	18	N	Y	9	*	*,93,*
contig_423	1495	85	N	Y	3	*	423
contig_311	1480	20	N	N	1	*	*,311,*
contig_181	1478	20	Y	Y	1	*	181
contig_12	1466	21	N	Y	10	*	12
contig_473	1445	25	N	Y	1	*	473
contig_175	1439	20	N	Y	10	*	175,*
contig_113	1427	118	N	Y	14	*	113
contig_69	1421	27	N	Y	9	*	69
contig_80	1381	22	N	Y	7	*	80
contig_305	1378	3	N	Y	1	*	305
contig_372	1363	45	N	Y	2	*	372
contig_190	1325	20	N	Y	1	*	190
contig_145	1316	20	N	Y	6	*	145
contig_194	1285	20	N	Y	1	*	194
contig_290	1252	10	N	Y	1	*	290
contig_298	1227	20	N	Y	1	*	298
contig_393	1223	6	N	Y	1	18	*,393,*
contig_156	1219	20	N	Y	1	*	156
contig_14	1217	20	N	Y	1	*	14
contig_252	1216	76	N	Y	3	*	252
contig_94	1195	21	N	Y	1	*	*,94,*
contig_247	1168	23	N	Y	1	*	*,247,*
contig_33	1162	20	N	Y	6	*	33
contig_23	1132	20	N	Y	4	*	23
contig_214	1121	9	N	Y	1	*	214
contig_295	1099	20	N	Y	1	*	295
contig_204	1087	9	N	Y	1	*	204
contig_188	1075	20	N	Y	1	*	188
contig_250	1040	20	N	Y	5	*	*,250,*
contig_48	1019	15	N	Y	7	*	48
contig_297	1011	20	N	Y	1	*	297
contig_34	1009	20	N	Y	1	*	34
contig_115	990	78	Y	Y	3	*	115
contig_309	977	20	N	Y	1	*	309
contig_55	976	42	N	N	10	*	*,55,*
contig_22	971	20	N	Y	1	*	22
contig_146	970	19	N	Y	1	*	146
contig_343	970	20	Y	Y	1	*	343
contig_410	960	41	N	Y	1	*	410
contig_198	945	20	N	Y	1	*	198
contig_153	944	20	N	Y	1	*	153
contig_160	939	17	N	Y	4	*	160
contig_143	933	10	N	Y	1	*	143
contig_67	909	20	N	Y	1	*	67
contig_86	899	20	N	Y	1	*	86
contig_85	880	21	N	Y	7	*	85
contig_283	876	20	N	Y	1	*	283
contig_38	873	7	N	Y	1	*	38
contig_50	867	20	N	Y	1	*	50
contig_260	863	20	N	Y	1	*	260
contig_253	859	26	N	Y	1	*	253
contig_294	858	20	N	Y	1	*	294
contig_215	849	15	N	Y	1	*	215
contig_11	847	20	N	Y	5	*	11
contig_83	847	27	N	Y	1	*	83
contig_433	845	15	N	Y	1	*	433
contig_375	843	21	N	Y	1	*	375
contig_168	841	20	N	Y	1	*	168
contig_409	837	20	N	Y	1	*	409
contig_159	834	17	N	Y	1	*	159
contig_259	834	20	N	Y	1	*	259
contig_41	833	8	N	Y	1	*	41
contig_246	827	20	N	Y	1	*	*,246,*
contig_163	826	18	N	Y	1	*	163
contig_189	826	19	N	Y	1	*	189
contig_112	824	47	N	Y	2	*	112
contig_100	810	15	N	Y	2	*	*,100,*
contig_277	805	20	N	Y	1	*	277
contig_88	805	21	N	Y	1	*	*,88,*
contig_155	802	20	N	Y	1	*	155
contig_319	801	20	N	Y	3	*	319
contig_157	795	20	N	Y	4	*	157
contig_261	795	12	N	Y	2	*	261
contig_249	793	20	N	Y	1	*	*,249,*
contig_321	792	20	N	Y	1	*	321
contig_82	782	20	N	Y	6	*	82
contig_248	779	20	N	Y	1	*	*,248,*
contig_21	777	20	N	Y	1	*	21
contig_68	777	6	N	Y	1	*	68
contig_103	776	11	N	Y	1	*	*,103,*
contig_245	767	20	N	Y	1	*	*,245,*
contig_78	767	25	N	Y	2	*	78
contig_110	766	62	N	Y	2	*	110
contig_111	766	54	N	Y	2	*	111
contig_288	764	57	N	Y	2	*	288
contig_206	751	11	N	Y	1	*	206
contig_45	751	17	N	Y	1	*	45
contig_240	749	20	N	Y	1	*	240
contig_316	748	188	N	Y	7	*	316
contig_154	740	12	N	Y	1	*	154
contig_77	737	20	N	Y	1	*	77
contig_376	730	20	N	Y	1	*	376
contig_87	730	20	N	Y	3	*	87
contig_395	728	20	N	Y	1	*	395
contig_91	722	20	N	Y	1	*	*,91,*
contig_98	719	20	N	Y	1	*	*,98,*
contig_79	716	20	N	Y	2	*	79
contig_289	715	20	N	Y	1	*	289
contig_267	713	4	Y	Y	1	28	267
contig_348	713	20	Y	Y	1	*	348
contig_104	707	20	N	Y	6	*	*,104,*
contig_76	701	20	N	Y	3	*	76
contig_373	698	20	N	Y	1	*	373
contig_166	696	5	N	Y	1	*	166
contig_32	695	20	N	Y	1	*	32
contig_187	690	20	N	Y	1	*	187
contig_306	689	20	N	Y	1	*	306
contig_46	686	20	N	Y	1	*	46
contig_27	684	20	N	Y	1	*	27
contig_296	679	20	N	Y	1	*	296
contig_20	678	20	N	Y	1	*	20
contig_278	671	20	N	Y	1	*	278
contig_320	671	20	N	Y	1	*	320
contig_205	665	20	N	Y	2	*	205
contig_102	652	20	N	Y	1	*	*,102,*
contig_6	652	20	N	Y	1	*	6
contig_287	648	21	N	Y	1	*	287
contig_127	647	42	N	Y	2	*	*,127,*
contig_95	646	20	N	Y	10	*	*,95,*
contig_270	645	3	N	Y	1	*	270
contig_318	645	21	N	Y	1	*	318
contig_425	641	20	N	Y	1	*	425
contig_426	641	20	N	Y	1	*	426
contig_5	641	20	N	Y	1	*	5
contig_24	636	20	N	Y	4	*	24
contig_7	635	11	N	Y	1	*	7
contig_241	631	20	N	Y	1	*	241
contig_324	627	20	Y	Y	1	*	324
contig_105	626	20	N	Y	1	*	*,105,*
contig_381	625	20	N	Y	1	*	381
contig_193	624	10	N	Y	1	*	193
contig_161	622	20	N	Y	1	*	161
contig_73	622	20	N	Y	4	*	73
contig_358	616	6	N	Y	1	50	*,358,*
contig_15	615	20	N	Y	1	*	15
contig_195	614	20	N	Y	1	*	195
contig_374	613	20	N	Y	1	*	374
contig_37	611	20	N	Y	10	*	37
contig_8	611	20	N	Y	1	*	8
contig_101	609	5	N	Y	1	*	*,101,*
contig_142	607	16	N	Y	1	*	142
contig_158	607	20	N	Y	1	*	158
contig_201	606	20	N	Y	1	*	201
contig_342	603	20	N	Y	1	*	342
contig_380	600	20	N	Y	1	*	380
contig_126	599	20	N	Y	1	*	*,126,*
contig_251	599	19	Y	Y	1	*	251
contig_164	598	20	N	Y	2	*	164
contig_308	590	20	N	Y	1	*	308
contig_35	590	20	N	Y	6	*	35
contig_75	589	20	N	Y	2	*	75
contig_66	583	20	N	Y	10	*	66
contig_96	581	20	N	Y	1	*	*,96,*
contig_242	576	14	N	Y	1	*	242
contig_47	576	20	N	Y	1	*	47
contig_18	575	20	N	Y	1	*	18
contig_196	575	20	N	Y	1	*	196
contig_341	575	20	N	Y	1	*	341
contig_167	574	5	N	Y	1	*	167
contig_170	570	9	N	Y	1	*	170
contig_191	568	13	N	Y	1	*	191
contig_36	568	7	N	Y	1	*	36
contig_43	568	8	N	Y	1	*	43
contig_273	566	5	N	Y	1	*	273
contig_172	562	5	N	Y	1	*	172
contig_200	562	16	N	Y	1	*	200
contig_71	552	20	N	Y	1	*	71
contig_90	552	19	N	Y	1	*	*,90,*
contig_424	549	21	N	Y	1	*	424
contig_16	545	20	N	Y	1	*	16
contig_3	545	5	N	Y	1	*	3
contig_74	545	20	N	Y	1	*	74
contig_17	544	20	N	Y	1	*	17
contig_13	542	18	N	Y	1	*	13
contig_40	542	20	N	Y	10	*	40
contig_72	541	20	N	Y	1	*	72
contig_65	540	20	N	Y	2	*	65
contig_54	538	21	Y	Y	1	*	54
contig_165	537	20	N	Y	1	*	165
contig_392	535	5	N	Y	1	18	*,392,*
contig_310	531	17	N	Y	8	*	310
contig_171	530	9	N	Y	3	*	171
contig_39	530	20	N	Y	2	*	39
contig_84	529	20	N	Y	6	*	84
contig_184	522	20	N	Y	1	*	*,184,*
contig_382	522	20	N	Y	1	*	382
contig_61	522	24	N	Y	1	*	*,61,*
contig_26	514	12	N	Y	2	*	26
contig_63	512	20	N	Y	1	*	63
contig_233	509	58	N	Y	2	*	233
contig_29	508	20	N	Y	1	*	29
contig_30	505	19	N	Y	1	*	30
contig_300	503	20	N	Y	1	*	300
contig_19	496	5	N	Y	1	*	19
contig_31	495	20	N	Y	5	*	31
contig_64	495	20	N	Y	1	*	64
contig_51	489	8	N	Y	1	*	51
contig_340	487	20	N	Y	1	*	340
contig_317	441	18	N	Y	1	*	317
contig_42	337	4	N	Y	1	*	42
contig_128	334	20	N	Y	10	*	*,128,*
contig_25	28	8	N	Y	4	*	25
